index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
481,367,7463,375523,350924,66473,101949,175159,154510,200863,236510,262019,163119,66901,3463,10,10,16,5,14,45
482,6868,66479,996202,916936,213988,293701,465062,451714,557823,633989,640028,352038,135520,7252,17,26,22,8,16,72
483,2082,,718267,675249,133992,200722,356054,315056,386052,457459,490817,279976,109324,5821,13,12,23,7,20,62
484,14831,130339,941411,863895,190572,268766,433734,418317,521947,584953,606972,354328,138042,6516,25,25,26,9,22,82
485,1061,17505,1152930,1069152,239275,326652,539922,521497,639300,730830,761341,426623,161747,8668,12,29,28,11,28,96
486,2758,38320,593054,555318,132678,180512,275245,268824,333841,394802,396055,204970,76826,4651,11,11,13,5,7,36
487,11300,82919,717952,674463,133602,200343,355645,314479,385343,456321,489527,279778,109374,5846,30,12,23,7,20,62
488,8920,106165,870038,802228,183096,248660,398791,395671,479311,552232,571027,312318,118605,6659,2,23,20,9,16,68
489,641,7438,667141,626557,133823,184991,325164,312020,360827,433190,452955,241209,91137,4720,12,15,12,6,12,45
490,926,29133,687718,650344,137066,195261,343947,314347,378676,441427,474658,269058,104378,5413,36,14,23,6,20,63
491,4059,36590,95978,92630,36892,42020,31232,46814,74327,57292,46986,25198,9317,654,14,4,2,0,0,6
492,982,,30034,34235,14063,11485,11702,20498,25011,19046,15607,5958,2390,266,16,1,1,0,1,3
493,485,,369727,350675,101245,124532,165194,172665,220911,239594,223801,111314,43524,3330,0,9,12,5,7,33
494,2959,8702,366728,347948,100534,123455,162938,170552,218192,235717,218988,108718,42452,3300,0,10,11,5,7,33
495,1244,6413,1157705,1072057,231422,319141,524483,514054,632048,724471,768102,436179,166883,8780,44,29,30,13,27,99
496,6525,34440,464211,423428,99729,138041,193531,201708,264059,299042,298389,166286,63568,3419,20,16,4,3,5,28
497,1252,673,612470,565776,134870,185813,265063,265174,344645,392029,402704,220314,82954,4895,10,19,12,4,8,43
498,7999,85900,889172,815553,177677,251400,412767,395962,490094,550204,575929,338631,132754,6274,24,23,25,9,23,80
499,2728,5127,1147936,1064279,230473,320154,524401,512646,630731,724456,768860,436478,165843,8644,27,25,31,10,26,92
500,2063,6000,1143548,1060052,229649,318914,522878,510566,628223,721538,766139,434977,165166,8607,30,25,31,10,26,92
501,599,8268,1067921,984497,226436,312501,497929,480036,593116,678710,691739,382134,145369,7623,31,28,26,12,19,85
502,4504,8556,704225,664807,137121,199833,350223,315977,384993,452270,485900,276273,107031,5475,26,14,23,6,20,63
503,2698,1029,1052288,979931,206624,287487,499055,477401,570345,662339,710924,403247,154690,8377,6,22,25,10,22,79
504,5156,738,641331,608654,131983,176887,304953,295575,348352,401634,434886,242999,93467,4944,25,13,15,4,19,51
505,2655,5583,956010,875945,194991,276763,438516,425194,532704,596656,613717,356105,139615,6553,14,26,23,10,21,80
506,321,470,748237,699451,159180,210171,357437,351907,410508,479688,495853,267262,101819,5554,9,17,17,4,17,55
507,1268,2400,1101130,1017998,231170,319184,515127,495297,607929,698618,714128,394614,149825,7945,33,29,26,12,21,88
508,2475,13749,748118,691561,161077,220120,336077,336786,417365,479827,493314,268701,101488,5788,17,23,16,7,14,60
509,2359,100,1136617,1052622,236974,324062,531887,514091,630234,717708,743467,414616,157417,8370,33,27,26,12,23,88
510,593,498,796640,743119,162038,219204,381118,370014,432773,509935,533601,291013,111338,6032,0,17,18,6,22,63
511,1172,450,367285,341151,63162,96147,175148,153020,193404,225727,249675,157497,65560,3447,3,9,16,6,14,45
512,15373,605677,755628,708778,160545,239990,354027,330677,430497,507245,460868,256347,109967,5143,7,25,16,11,9,61
513,365,8795,869058,820953,183335,285356,410898,374576,499487,605310,529040,282140,118806,5473,14,30,15,14,11,70
514,5660,35537,740447,699683,155728,237468,355908,322643,424585,510200,447055,245511,105767,4964,13,29,15,12,12,68
515,1971,47645,906370,856939,191813,299575,432564,389703,520350,631713,545611,288088,121310,5600,17,35,15,15,15,80
516,9175,42370,554878,527834,127024,190099,266896,244823,330113,381462,323780,179322,77865,3465,5,18,14,7,5,44
517,1600,48176,911535,861563,197917,306652,437923,394336,528950,634378,546357,287177,120394,5499,26,36,15,15,15,81
518,2136,41606,936515,886921,208579,315069,448888,411140,545977,649544,555664,289951,121515,5566,6,35,15,15,16,81
519,3758,27548,32938,32318,10713,10224,12814,18341,20702,21845,20156,10984,5039,487,5,1,3,0,1,5
520,,,398162,366124,80907,136040,179952,165817,228384,273306,241179,132055,58265,2782,7,15,8,4,8,35
521,541,4038,806549,759727,165356,259104,375118,343892,457214,556339,499677,271932,115107,5061,18,29,16,13,11,69
522,405,,736717,693837,158189,235666,345636,325976,422989,498714,451817,251963,108140,5035,8,26,16,11,9,62
523,381,1140,739078,696130,156771,234021,343831,323508,420186,496795,450088,251011,107539,4934,9,26,16,11,9,62
524,653,2200,109583,105624,29794,43909,51437,49480,73217,82240,57987,27179,11363,665,4,2,4,1,1,8
525,486,,93252,89794,25820,37885,42064,41144,61906,68600,44831,20588,9191,639,2,2,2,0,0,4
526,5522,15006,784749,741391,166689,253005,377131,342892,452274,545248,477479,260164,110963,5226,4,32,15,12,12,71
527,6689,22339,523103,500221,125366,173498,246438,241511,307428,370623,320957,155452,60617,2966,7,15,2,6,5,28
528,2619,2624,467682,452297,110476,153303,244486,220885,275718,332291,276858,138904,56974,2814,12,15,7,7,6,35
529,4364,108230,20413,19836,4250,6174,5468,6941,9859,13178,17047,10418,6215,508,2,3,4,0,1,8
530,2712,100718,20413,19836,4151,5997,5390,6879,9637,13085,16993,10369,6193,508,2,3,4,0,1,8
531,993,53095,31409,31546,6554,9906,10185,11512,16494,21821,23512,12468,7095,683,7,2,6,1,2,11
532,1970,19899,573722,559659,203787,226478,254828,340524,416216,385915,281471,108085,39498,2672,13,17,6,7,6,36
533,1998,17588,1078253,1044144,284884,369758,521223,600215,684214,760873,619995,246771,93105,5961,8,36,9,12,9,66
534,834,32047,635906,621331,185773,237041,294200,349139,420833,451287,348340,135534,51235,3450,5,13,4,6,5,28
535,3109,30372,1321650,1279801,310141,418184,648440,716346,798747,922826,793751,331089,124808,7761,19,41,14,14,10,79
536,1424,28542,751269,758119,211839,289569,380253,404527,510328,534387,404844,163135,63576,4358,10,25,7,8,5,45
537,2045,61736,926154,912362,240845,307057,445853,504067,583599,629294,539803,240036,92184,5589,11,30,19,14,14,77
538,2936,33258,322780,327348,97086,114733,150769,181485,211968,198254,165807,77961,29462,1579,7,10,13,5,6,34
539,864,32769,730328,723842,198500,249739,347712,398769,468226,488764,415969,186644,71965,4241,5,22,19,14,13,68
540,5831,116043,778502,768827,212507,281847,377634,414698,507749,520883,434141,195182,76239,4783,7,29,19,14,13,75
541,8444,106028,495349,494086,146953,194445,250241,272463,338275,333185,257744,111223,44008,2728,11,19,13,7,7,46
542,837,91384,683212,679832,189680,237606,331374,380222,446595,465348,395964,178473,68145,3815,17,22,18,11,12,63
543,1973,17713,744793,736990,201250,253884,353018,404233,474758,495978,422053,189103,72812,4251,9,25,19,14,13,71
544,4245,54438,517876,519698,144827,178413,249403,288210,336321,338268,288227,133007,51311,2845,6,16,17,9,8,50
545,2447,8425,791957,783623,216760,287179,385131,423635,518832,531384,439904,196520,76781,4857,0,29,19,14,13,75
546,1000,5860,1163280,1135029,299046,404485,564247,622054,734787,801672,678456,293105,113306,7240,16,42,19,16,15,92
547,225,500,988049,969632,256426,336711,479024,532204,620042,669260,568953,250800,96255,5737,20,34,20,16,14,84
548,2090,900,1267715,1223350,317943,418358,616303,703007,788712,884065,746962,309003,113987,7208,20,36,12,12,9,69
549,764,37672,1235318,1193837,302183,401621,596418,666381,762951,856276,734380,315550,119705,7766,4,40,14,11,7,72
550,5691,131490,27260,27259,5370,8088,7323,9377,14031,18053,22891,12874,7315,737,4,2,7,0,2,11
551,2525,35000,1064234,1043585,279783,370533,518993,574053,678972,722964,604605,266226,103711,6554,1,40,20,14,12,86
552,269,4919,821782,811662,219396,277920,395515,449329,523600,554589,471801,209539,81072,4893,23,30,20,16,14,80
553,884,,738509,731205,200169,252691,350476,401596,472248,493658,420081,188265,72550,4241,8,22,19,14,13,68
554,110,1200,785663,776055,211254,267653,374665,426917,500954,526942,448361,199776,76591,4450,18,28,20,16,14,78
555,9777,,1278449,1239357,313094,414921,627121,702871,787173,896337,761335,314481,118354,7596,22,37,13,13,10,73
556,142,37672,1235318,1193837,302183,401621,596418,666381,762951,856276,734380,315550,119705,7766,4,40,14,11,7,72
557,963,1000,756404,747733,204046,258311,358454,410095,482042,503938,428312,191328,73680,4286,13,26,20,14,13,73
558,480,1200,947234,928209,249022,327299,457774,505867,600332,638996,542795,242379,93194,5565,12,30,19,16,14,79
559,15128,515872,483779,471879,131600,187303,262441,234891,304230,319858,238038,123461,53265,3828,2,16,18,9,8,51
560,10493,375742,520032,494897,130502,187600,276678,242628,308324,338986,280072,152075,63304,4095,23,20,27,14,12,73
561,1619,11701,483740,461913,124065,175211,260835,229519,288830,313398,255134,139636,58022,3987,5,19,20,14,13,66
562,7323,77087,672655,647101,183083,266437,358987,318717,421917,442542,332386,171010,71828,5043,7,25,24,15,13,77
563,2479,16805,588610,567332,158623,232121,320518,281299,370334,393495,297995,154934,65833,4607,10,22,22,13,11,68
564,46942,,583421,556985,155293,222157,311599,276757,358881,382743,301046,160004,67135,4617,29,21,26,14,13,74
565,,2010,710056,684359,198526,283966,377603,340572,451117,466712,348871,178610,74796,5281,14,26,24,16,16,82
566,1287,2000,538627,513694,138014,197187,287301,253009,322515,350071,286190,154661,64439,4209,19,20,26,14,12,72
567,921,5000,634034,608242,171578,248986,339768,300629,396585,419616,318921,165823,70080,4954,9,21,26,14,13,74
568,1210,9120,556104,530867,143254,204116,295669,260834,333151,359235,290142,156261,65803,4474,5,21,25,13,12,71
569,3297,16977,652112,626320,175937,255731,347809,306901,405773,427472,323732,167746,70699,4966,1,22,27,15,13,77
570,1433,579,504126,478903,123946,180385,267769,233511,296354,329148,275273,150238,62277,3945,27,20,25,13,12,70
571,987,1873,489752,464831,118858,174038,260705,225764,286435,318859,269394,147923,61356,3919,3,19,25,13,11,68
572,2116,20699,461858,455647,136086,187755,280593,251279,293370,296465,230166,97456,38364,2881,2,12,13,7,3,35
573,7106,61995,517241,507100,142834,200949,307405,271364,319510,329238,268078,121574,49042,3340,15,14,13,8,3,38
574,1733,151923,503469,486072,128948,189663,280742,246537,303920,317389,273211,135731,57151,3802,1,15,8,9,5,37
575,2118,14685,575366,563556,141037,218937,338540,279998,340723,367603,319528,154021,64565,4207,16,16,14,11,8,49
576,761,80000,16992,17477,3456,7014,4954,4886,9105,11233,12602,7934,4783,353,2,1,1,0,1,3
577,1431,75284,28105,30298,8092,8743,13961,16004,17561,22009,19516,8825,4103,163,2,1,2,0,1,4
578,2326,39265,609461,602143,160484,236473,363593,312982,373121,394134,323398,147135,60651,4121,1,17,17,10,7,51
579,2481,31612,585555,577820,155248,227209,348024,301446,359084,377568,307412,138284,56738,3821,4,15,17,9,6,47
580,2505,12403,638925,629697,170998,248586,376305,326792,392089,412062,335279,152403,62462,4195,9,19,17,11,7,54
581,2016,773,464590,451595,103330,170569,260181,215565,271776,303926,270003,136529,58106,3767,5,11,7,10,8,36
582,834,383,637250,624672,165011,242599,374755,318843,383002,406635,342316,161509,66954,4615,4,15,17,13,6,51
583,4074,15000,578887,569302,160515,228025,339370,302507,360682,374864,298708,132570,53684,3604,3,14,15,8,5,42
584,604,3418,578887,569302,160515,228025,339370,302507,360682,374864,298708,132570,53684,3604,3,14,15,8,5,42
585,1256,6000,584717,575476,144436,223117,347906,288549,348338,374832,321496,153172,63764,4196,2,17,17,11,9,54
586,1562,6000,584717,575476,144436,223117,347906,288549,348338,374832,321496,153172,63764,4196,2,17,17,11,9,54
587,742,6846,367722,378325,111587,143233,166927,190691,243903,284040,212160,80741,23928,1295,6,12,4,4,5,25
588,932,20690,356274,367391,108860,137033,159514,187431,236493,273488,208740,80170,23176,1183,14,11,5,4,5,25
589,1907,25355,49743,50469,12664,20282,19429,18720,31421,37598,29842,12380,5392,539,3,2,4,1,1,8
590,14408,96285,319958,329786,88608,117904,149354,161060,204243,251550,192741,74781,22014,1078,11,8,5,3,4,20
591,2025,92535,51609,52494,13099,20976,20414,19601,32833,39237,31067,12864,5450,522,2,3,4,2,1,10
592,1755,43036,36720,41235,10941,15068,18765,19292,25992,31513,24612,9884,3836,289,3,1,2,0,1,4
593,1326,38322,38648,43255,10980,15154,18888,19330,26124,31629,24871,9974,3846,289,4,1,2,0,1,4
594,2623,231446,261104,275579,76705,94837,114634,141486,172905,199417,169487,66354,17570,828,7,7,3,4,4,18
595,946,31280,12217,12294,3747,6495,6224,5744,9258,10652,8509,3448,1517,133,2,0,3,0,1,4
596,2709,3434,18874,21518,5050,6717,8155,9878,13691,16246,13117,5766,2740,259,3,0,1,0,0,1
597,23526,17043,154613,148667,82741,80597,49246,103176,128470,78648,47055,14411,4402,352,6,14,2,0,0,16
598,1047,8635,6743,7718,843,1947,3469,2219,3240,4808,5990,3526,2444,195,3,0,2,0,0,2
599,3173,148235,161698,155105,80169,82397,51303,100292,130215,84949,51902,16761,5840,548,0,12,5,0,0,17
600,3173,1997,106554,107046,45030,49864,50557,66060,76686,57505,42537,17931,8251,603,2,6,2,1,3,12
601,272,3000,28242,31106,6088,9266,16267,13079,15698,17062,16281,8741,4570,392,0,2,2,0,0,4
602,900,500,34067,38006,6962,15050,26087,13411,17970,19644,19096,10405,5646,427,4,1,2,1,0,4
603,555,1400,49601,52288,11879,21316,37707,24493,28000,28627,25571,12963,6646,470,4,3,3,1,2,9
604,4509,32082,26958,29037,9133,10286,11667,16126,17100,16908,14776,8351,4656,270,4,2,1,1,0,4
605,4761,157852,198434,192791,62855,85326,86198,93836,138406,139221,99302,46416,20318,1422,4,7,3,0,1,11
606,763,25220,796039,731585,194166,254875,372207,434664,488776,531529,426634,203025,94525,4403,25,19,14,4,4,41
607,2483,260493,38542,38787,8767,13739,15781,15423,22456,27208,27213,13540,7054,625,0,3,8,2,1,14
608,3685,16851,1064483,1055230,330394,431799,568634,616156,739730,688036,455973,213518,80843,4334,11,40,15,13,5,73
609,10847,100721,928654,913444,310800,397998,480517,546240,672905,577387,365294,174096,66186,3898,20,32,16,11,3,62
610,10825,314891,928654,913444,310800,397998,480517,546240,672905,577387,365294,174096,66186,3898,20,32,16,11,3,62
611,9803,43339,87814,91097,28632,34722,40089,48457,61203,62723,49777,21605,7998,399,2,4,2,0,0,6
612,5983,173270,52874,52103,12803,18120,22956,22986,29660,36258,32784,18827,11044,899,3,2,4,1,2,9
613,351,50399,1855769,1735558,442962,561934,988417,1075277,1127500,1133092,993766,510159,169637,5954,0,57,35,17,11,120
614,766,13653,660089,608685,158205,210252,311515,354206,404366,446311,356213,177774,81933,3476,18,21,14,4,5,44
615,8492,166008,836681,767266,201880,266005,391428,457046,510760,548614,440773,210648,95961,4392,18,20,17,5,4,46
616,3020,5654,960759,894632,220484,331058,532781,568719,611963,582175,469288,254959,78624,2536,5,38,30,15,4,87
617,594,16492,1118820,1084695,244487,325461,662659,674784,651194,716836,619324,298824,109770,4398,7,37,10,13,7,67
618,2018,39429,253197,251223,99153,109090,100938,144273,196635,160140,113310,50901,18067,1014,19,6,2,2,1,11
619,1783,58898,281183,272330,100650,109472,113953,161372,200709,171933,153263,70465,20564,1457,9,10,9,2,2,23
620,519,70554,38030,38108,8679,13403,15701,15069,22182,26494,24971,12564,6177,442,11,3,10,2,1,16
621,1055,7892,20267,20218,4076,5379,5623,6940,10378,14400,17664,9607,4402,365,0,1,10,0,0,11
622,4980,18600,1704670,1614199,392804,538451,844348,965714,1035613,1130159,985564,444547,156086,8451,18,59,18,17,10,104
623,2378,189595,1769650,1678341,406257,542977,900516,1032497,1069464,1155714,1008154,461199,161120,8372,3,61,17,19,13,110
624,373,7188,1457374,1398399,340588,462856,705956,784730,885936,1003254,872560,380113,138149,8144,4,45,14,11,9,79
625,670,5014,1759359,1668865,401440,557229,868252,983519,1067283,1173713,1027185,462727,163569,8964,17,56,17,16,10,99
626,1480,12626,625547,628863,164245,225145,343704,346774,394024,464608,334893,126570,53732,3649,15,26,8,5,3,42
627,577,207299,27327,26927,4972,6835,6650,8868,12281,15145,17953,9361,3998,362,7,2,9,0,0,11
628,4086,45423,985701,969681,291003,389181,524931,559664,669240,645713,440268,208664,82596,4846,20,35,16,12,4,67
629,7118,32097,984537,970501,293408,386166,523673,563445,664799,645250,442417,203438,78703,4342,4,35,14,10,6,65
630,5635,127818,953555,950909,290856,382060,514887,556900,656011,627432,423781,188518,70678,3526,10,36,13,9,6,64
631,3817,220927,271848,285264,94935,131356,132482,151663,208649,191613,116745,36305,13422,1109,1,10,3,2,1,16
632,2994,130216,52215,52139,13666,16336,19644,26765,31624,36419,37558,18658,6700,507,1,2,7,0,0,9
633,5039,23000,443062,464987,125729,171000,256652,250550,302171,344836,220489,74670,31284,2339,10,20,7,4,2,33
634,1487,29583,5415,5912,793,1036,2147,2297,2732,4473,4486,1917,1018,114,0,1,4,0,0,5
635,715,19111,393551,401128,107751,148664,225413,215798,255099,300270,200290,70211,28932,2126,12,18,7,3,1,29
636,1237,43133,118504,124214,45658,48954,54925,71459,85850,71816,47449,18623,8162,628,4,2,3,0,0,5
637,2038,30047,88925,93764,26130,38237,45107,45517,60897,58730,45151,21199,10131,647,6,3,3,1,0,7
638,2394,54694,1118820,1084695,244487,325461,662659,674784,651194,716836,619324,298824,109770,4398,7,37,10,13,7,67
639,3562,343406,158536,157197,47973,65046,70825,73100,103124,108793,83936,42118,20353,1461,12,8,2,0,1,11
640,711,44519,30241,29860,7076,11288,10160,11243,17240,21277,23023,12017,5438,295,6,2,4,0,2,8
641,3043,66616,16881,16731,4193,7382,5314,6125,9831,11797,12767,7123,3756,308,1,1,2,0,0,3
642,3267,80694,37464,37461,8394,13477,15519,14615,21618,26286,25968,13030,6617,537,8,2,10,2,1,15
643,1047,17908,36452,36370,8331,12803,15144,14346,21089,25208,24502,12100,6037,470,6,2,10,2,1,15
644,2970,20334,586322,568144,192996,251340,285759,317095,418999,365959,231283,121014,48806,3245,24,15,16,7,3,41
645,4165,32140,587213,608640,235351,265185,303301,401722,462265,350929,211827,74702,23277,1045,6,29,8,5,4,46
646,198,15052,749314,730328,198616,269393,372995,405471,465991,517800,406285,169041,68148,4000,8,33,8,9,8,58
647,4421,30557,92303,98623,27671,36602,50417,53619,59780,61858,49622,21556,9774,537,0,4,3,1,1,9
648,3331,32648,51873,51110,12681,17872,22725,22768,29307,35803,32414,18499,10825,889,0,2,4,1,2,9
649,5927,63010,16456,17536,4365,5178,7124,7092,8565,10876,10946,6158,3520,309,5,1,4,0,0,5
650,954,15995,57826,68507,20973,26118,25334,34691,46539,39452,30088,12993,6432,492,3,2,2,0,4,8
651,463,13711,460045,463276,128853,173534,256733,257908,299778,345588,236005,85277,36304,2533,15,18,7,3,1,29
652,1449,39590,611805,588124,171474,221271,290241,352669,407047,402591,314451,152770,57198,3078,11,21,8,10,4,43
653,1686,2003,45667,48607,9209,15091,24582,18121,23617,34222,31452,13724,7616,670,12,4,1,1,1,7
654,6725,26223,633429,604864,186481,214607,282690,362331,413344,395586,352396,166461,50636,2698,29,21,9,2,4,36
655,8342,178739,1404793,1353593,335213,447370,699281,775457,858683,981306,849393,360899,133361,8269,13,38,14,13,10,75
656,2840,47383,6197,6704,1618,1470,3366,3201,2896,4500,5604,3042,1623,71,2,2,2,0,0,4
657,2961,12295,56846,67538,21477,25571,25629,35441,46061,38762,29048,12353,6126,529,10,3,2,0,4,9
658,2035,58986,31831,30919,7355,10671,10054,11157,18646,20349,19561,10896,4435,352,5,1,9,1,0,11
659,1198,117453,523262,488043,129218,181694,234099,259265,322287,373985,272434,121241,64222,3891,5,15,9,3,1,28
660,486,31908,34205,35989,7650,12587,12829,14428,19665,26185,26196,13400,6898,510,0,1,3,1,1,6
661,1228,1870,982846,973446,294312,388930,530991,566571,669323,644587,438138,202909,77940,4196,2,36,13,10,4,63
662,1160,15000,456047,439379,148854,171928,188331,248629,315417,284564,239618,111508,35954,2296,7,12,6,2,3,23
663,1243,3539,73797,75959,28592,26593,27911,46146,53645,43452,40248,19194,8241,757,1,1,6,1,1,9
664,1155,7000,716053,696997,185384,249254,355096,391164,436740,502517,402348,163045,65384,3711,0,30,10,7,4,51
665,547,959,26469,29100,6455,8027,10228,12974,14226,18870,18871,10265,5676,515,0,2,2,0,0,4
666,457,558,650431,622523,183666,225538,295445,373101,422491,415238,336260,157614,55842,3078,11,25,8,9,4,46
667,396,7000,860720,820392,222428,259161,408316,510699,527057,535658,491825,233752,68566,3153,5,25,9,6,5,45
668,1000,16165,993099,928612,222661,335715,558256,579953,619196,599314,482025,257206,83342,3028,0,36,30,15,4,85
669,5777,5960,36716,36441,8420,12800,14891,14440,21203,24416,23612,11444,5745,425,2,2,7,2,1,12
670,1325,26454,805660,767811,223604,263865,369127,455253,519116,512685,452002,218536,71049,3345,3,26,10,6,6,48
671,1498,120877,885418,808324,215770,278868,418391,492235,540884,569382,465089,229649,101488,4369,2,23,16,6,5,50
672,679,1556,139282,140248,51240,57877,59700,83459,96868,87634,58699,27933,13375,984,2,6,16,0,1,23
673,4066,52947,1549239,1478869,354669,483483,762679,846114,931799,1060709,932939,409612,147143,8855,27,42,15,12,8,77
674,1270,700,43224,43065,11272,13658,15307,19752,25606,29454,29315,13717,4844,282,4,2,6,1,0,9
675,431,500,24691,27143,4988,7760,11937,12056,14242,18092,18386,9084,4714,519,4,1,4,0,0,5
676,13592,191903,235193,229459,73442,101262,120965,115951,168743,152212,107283,56404,22888,1802,0,7,5,3,1,16
677,341,2256,134868,136016,50157,57215,58977,81602,95566,86609,58169,27731,13290,984,4,5,16,0,0,21
678,177,375,143311,144225,54018,61212,64556,89133,103032,92856,61858,29443,14176,1104,4,7,16,1,2,26
679,1220,5900,282174,274151,86810,114169,127871,137278,188886,195746,145560,67432,29765,2176,2,10,3,0,2,15
680,997,2278,989900,921367,223594,331930,551451,591521,624432,595583,482399,263188,81957,2798,10,35,30,14,4,83
681,261,500,15015,15101,3361,4718,4028,4754,7574,10258,12451,7177,3785,379,4,2,2,0,0,4
682,929,1091,24828,24850,5808,8908,10849,10083,14600,17435,16649,8362,4121,158,2,2,7,1,1,11
683,2330,160009,37290,37275,8590,12779,15335,14709,21529,25636,24050,12019,5865,410,0,3,10,2,1,16
684,234,1216,161180,161341,62257,68977,70041,98802,116849,102400,67560,32122,15089,1114,0,10,16,3,2,31
685,2689,12000,12762,13832,3229,3933,5122,6244,8090,9287,10020,5063,2659,126,0,0,3,0,0,3
686,445,164,15309,16281,3764,5271,7134,6791,9334,12555,13703,6523,3413,268,2,0,2,0,0,2
687,406,11000,55423,54643,15777,22674,21575,23896,39446,40456,33511,17881,7403,527,9,3,9,1,0,13
688,372,1510,73689,75892,28735,26671,27967,46324,53855,43512,40306,19273,8253,757,1,1,5,1,1,8
689,300,,703567,721478,236198,289907,392971,452742,511520,449220,299854,118458,40233,1670,4,29,11,8,5,53
690,1155,20155,328641,315734,104496,130856,137726,163830,226090,218310,165049,80550,32263,1974,5,8,3,0,2,13
691,445,18793,698029,642668,165786,219692,325770,372445,423952,466929,375617,186711,85967,3633,6,21,17,5,5,48
692,680,47946,633173,637289,173907,238538,352224,348533,406766,465257,329626,120245,50134,3270,2,20,9,5,3,37
693,454,543,86307,88115,28398,31192,38541,49123,61018,62654,51826,22230,7006,189,0,4,5,1,1,11
694,718,2529,52794,52044,14786,21092,19776,22153,36480,37259,31401,16751,6711,423,2,2,9,1,0,12
695,1435,70,617640,576948,162319,213048,277613,322911,389548,433909,320053,142331,72853,4131,3,21,11,4,5,41
696,6895,,51944,53655,11333,17347,22326,21057,29186,39175,35896,18706,10521,1381,6,4,3,0,1,8
697,260,2134,23075,23783,7111,8055,9913,11786,14319,14057,13426,6732,2982,332,4,2,3,0,0,5
698,434,2000,14692,15709,4864,5204,6429,7267,8286,9298,9298,4868,2818,238,6,2,2,1,2,7
699,2100,30679,220310,207676,62298,77580,91813,114911,140588,145916,118908,56074,27015,2005,13,8,10,1,0,19
700,1702,3109,655951,614229,187357,236261,292211,348001,426809,458612,329843,143936,70634,3632,10,21,8,5,5,39
701,1495,,1013959,980014,267910,338960,481481,556174,641413,682157,577894,246810,91631,6005,11,28,9,8,6,51
702,4795,127415,753500,745992,199369,276001,401069,417966,480860,534428,405172,166620,66721,3679,12,27,8,9,7,51
703,558,4930,1223765,1185970,271366,345580,692660,726995,711653,774990,682996,337189,121113,4993,22,34,8,13,10,65
704,979,647,139282,140248,51142,57724,59646,83259,96681,87482,58632,27920,13375,984,2,4,16,0,0,20
705,651,2442,415680,395350,145601,177572,174611,226501,300097,280068,185486,81145,39462,2216,10,11,15,2,2,30
706,288,7043,600840,579678,183113,236723,275291,332736,418943,394833,292251,143894,55382,2940,8,16,11,8,5,40
707,2226,21500,474833,456995,145538,167778,200970,262875,316782,290884,254174,118755,37318,2294,3,12,7,2,3,24
708,1623,1151,10501,11213,2319,2792,4905,5120,4685,6811,8781,4424,2617,94,5,2,2,0,1,5
709,1050,5872,123929,125298,47978,55105,56370,77981,92076,83716,56179,26624,12732,960,6,3,16,0,0,19
710,760,1427,71706,77292,20542,27841,37970,39347,46092,47175,38226,16868,7921,550,3,4,1,0,1,6
711,1070,4165,557466,529714,171077,233044,249700,287540,392414,355797,244215,128286,52625,3178,2,15,11,6,3,35
712,3167,200200,890372,875646,306842,391737,454882,521541,652036,544337,333663,155706,58910,3518,2,26,16,7,3,52
713,1264,3724,13477,15018,2965,3689,5230,6035,7621,10255,10879,5756,3591,305,0,2,1,0,0,3
714,843,1804,990170,936544,229954,331361,551988,579420,612517,610428,495889,253061,83064,3046,8,31,21,12,4,68
715,884,647,134562,135700,50157,57215,58977,81602,95566,86609,58169,27731,13290,984,8,4,16,0,0,20
716,413,1125,135167,136287,50278,57449,59171,81864,95979,86938,58357,27813,13326,984,3,6,16,0,1,23
717,6886,494208,19945,21157,4847,5752,9123,9518,10626,14681,14762,7849,4188,330,5,0,3,0,0,3
718,7475,95000,360432,349439,109177,147766,178983,181940,251646,233191,160028,87689,36724,2549,0,9,13,4,1,27
719,399,1301,125296,126596,48213,55440,56784,78589,92595,84130,56478,26751,12796,967,6,3,16,0,0,19
720,2732,15711,977505,961771,292260,382284,519365,561376,661369,641621,442031,203251,79028,4478,6,34,11,11,6,62
721,2773,288,983596,975702,340911,423288,505943,596074,723310,614977,394022,178376,65988,3561,11,40,19,9,4,72
722,3657,7090,698669,662007,223675,304518,324089,370291,500249,445672,288929,151570,62275,3984,7,21,15,9,3,48
723,1237,1000,698669,662007,223675,304518,324089,370291,500249,445672,288929,151570,62275,3984,7,21,15,9,3,48
724,1905,1500,303783,298318,121538,137203,137871,178528,234330,178509,112772,53338,20135,1471,4,7,7,3,2,19
725,3669,2000,506283,519836,170619,207523,279551,325826,368284,328292,221067,86802,29424,1364,0,18,7,4,5,34
726,1278,2215,690154,663848,189161,228386,334763,413859,439568,448731,385821,178020,55008,2437,25,21,6,3,4,34
727,300,4837,1014205,1005412,309310,407597,544692,584126,698742,663597,444990,206908,78720,4230,6,38,14,10,4,66
728,1154,479,414035,410177,165718,185922,190037,250422,315421,245342,152471,69713,26700,2198,5,11,10,4,2,27
729,666,1246,25913,29444,6041,8863,12002,13004,14247,17294,18282,9046,4856,320,1,2,3,0,0,5
730,1912,8000,1262660,1146922,281952,374222,671706,743764,752940,765154,649345,336883,132386,4814,9,38,20,10,7,75
731,3109,750,661411,683349,248200,286221,351260,445573,503002,404947,254843,94038,30287,1336,10,28,9,9,5,51
