index,size,user,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
299,6059,234837,82873,78989,13412,24586,43917,41204,44959,65851,52816,17641,7892,529,18,3,2,3,2,10
300,5506,382521,148273,143698,31807,43678,75600,78456,90956,97671,86777,40952,15144,942,18,3,0,1,0,4
301,3604,123259,37770,37339,6894,10843,14101,16141,22756,25091,26951,17422,7766,610,16,4,10,4,3,21
302,4996,96284,134729,131025,31025,41001,75055,79218,88260,94319,84231,40962,15611,962,16,4,1,1,0,6
303,3374,248300,81537,79176,17300,24677,42665,47521,49431,61107,55621,25213,9972,472,27,1,0,1,1,3
304,8098,396880,147285,138528,34723,48218,72505,80542,88235,102637,83119,34442,13102,948,30,4,2,0,1,7
305,7757,231976,52051,52531,8515,13562,23816,24529,26868,37072,34597,14248,5242,222,9,2,0,0,0,2
306,5344,217584,62387,62267,13060,21110,31760,32942,36729,48946,41699,15338,6763,578,9,3,0,0,2,5
307,10267,57544,53926,51257,15430,29221,32049,26704,34383,38348,26712,7686,2914,161,16,3,0,0,0,3
308,378,4216,871,920,136,193,177,257,289,699,1092,823,518,89,7,1,0,0,0,1
309,2190,71052,7901,7435,1947,3065,2574,3206,4411,5205,5487,3203,1628,57,7,1,1,0,1,3
310,1189,26520,3726,3606,767,1057,1032,1175,1819,2282,2863,1635,986,76,6,1,0,0,0,1
311,1601,132946,19517,18698,4931,7260,8330,9591,13336,14073,10856,4254,1752,209,16,1,0,0,0,1
312,1051,121988,100429,95313,21862,36255,50706,49300,60820,80175,58669,18759,8820,877,14,4,4,1,2,11
313,727,100477,90731,86510,15693,28087,48482,45453,50051,72715,57272,18870,8477,549,20,3,2,2,1,8
314,1683,202478,117847,113306,21923,38116,60761,58409,67428,93712,73175,25142,10906,674,17,5,3,0,1,9
315,1454,150347,93676,92333,17978,28608,47951,48745,52064,72210,62111,22670,8715,424,24,2,0,1,1,4
316,1905,73682,44737,42737,14723,16544,16545,22960,30996,27997,25913,11097,4266,301,18,1,0,1,0,2
317,2092,90197,59204,58094,20278,29402,25345,30436,45897,42668,27556,10423,4119,384,7,3,1,1,1,6
318,2378,100813,58293,57190,17724,26938,25163,29360,42469,41377,28029,11002,4340,470,21,3,1,1,1,6
319,13100,520062,110955,106136,23580,34129,50495,50496,64820,72179,63505,28272,10493,760,3,1,0,0,0,1
320,1982,106326,78451,78296,18419,23144,34996,40463,48147,49461,48667,28432,12113,695,20,6,2,1,2,11
321,369,14945,74983,74486,17127,21965,33667,38872,45361,46388,46150,27781,11945,777,16,7,3,2,2,14
322,1840,79825,69882,71256,16563,20902,37082,34923,39876,40721,36109,19509,7512,263,14,4,2,1,2,9
323,1248,80881,98507,100074,17321,28417,53045,43833,53833,62617,58359,31877,12914,612,17,4,2,3,2,11
324,2987,222639,106143,108701,24826,28367,60532,61734,62981,66413,62999,33917,13845,622,12,4,2,3,2,11
325,389,25456,99897,96364,23207,32941,50809,52348,65863,67668,59438,28128,10374,622,26,5,1,2,0,8
326,933,10248,104030,104856,26080,31467,53976,56333,64624,65319,62634,35412,14601,753,21,8,3,3,3,17
327,357,31168,63996,64452,16144,18306,29534,35099,38193,38912,36890,19616,7896,424,14,5,1,2,1,9
328,533,25060,115170,115157,22649,33673,68795,62918,70209,78359,72736,38543,15399,792,18,4,2,1,0,7
329,324,9080,118521,119915,26927,36731,66224,60804,69250,73954,67331,37150,14814,620,5,6,2,3,2,13
330,494,12680,104688,105658,24624,31123,54561,54565,62487,64471,60995,34626,14054,643,19,7,3,3,1,14
331,475,26136,138685,131222,30683,44704,66459,71946,80133,100903,81411,31284,12017,866,12,5,3,0,1,9
332,1450,127416,132569,125376,33448,41989,69430,82547,84518,92204,77686,32484,12650,781,19,5,0,1,0,6
333,1582,149088,107148,101337,24369,40095,51740,50543,65088,82626,59714,19741,8655,822,11,5,4,1,2,12
334,1083,108668,127140,120127,30510,40496,62365,71427,76037,87647,75346,32366,12522,917,18,3,0,0,0,3
335,365,19751,103225,98230,26125,29743,53573,65355,64049,68834,58975,25427,9881,584,16,3,0,0,0,3
336,926,98382,161659,151420,41742,57022,80374,91645,102102,113867,90335,34243,13203,1112,29,6,2,2,1,11
337,1665,195891,46070,45429,14900,19269,21144,24794,32570,31214,19921,7275,2610,339,8,2,0,1,0,3
338,2998,226360,22157,22518,6661,7678,11416,14185,15179,14932,10190,3757,1877,473,6,1,0,0,1,2
339,1456,111147,70247,70485,15803,20932,34279,37686,40018,53188,48017,18511,6108,239,13,3,0,2,2,7
340,1669,81470,59754,60165,14508,17727,29665,32874,34863,46156,41447,15582,4839,154,12,2,0,3,2,7
341,1348,151332,45730,45558,13881,14954,20027,23643,27417,29527,20819,6870,2708,354,22,2,0,0,1,3
342,3119,193896,43118,42733,14576,19482,20426,23744,32193,30072,18631,6805,2353,300,5,2,0,1,0,3
343,2218,267407,65595,64412,25533,27720,29483,41006,47223,42914,30434,8868,2304,85,18,2,0,1,1,4
344,4402,258514,49927,48823,25191,27774,20517,33974,43266,29467,16146,3201,594,22,2,1,0,0,0,1
345,1491,470528,54877,52461,22274,32931,31076,30315,41114,33179,19203,5008,1019,5,10,3,0,0,0,3
346,1060,267008,61230,58383,17525,33237,34904,31024,40909,46411,33202,10030,3794,207,8,3,1,0,2,6
347,1773,200228,48717,50106,8789,14222,24707,24662,29519,36025,32793,14161,5983,508,11,4,1,1,0,6
348,2599,284660,60208,60316,14131,23893,33306,30731,39235,48783,39474,16903,7074,533,5,1,2,0,2,5
349,1019,113827,60692,61949,10355,17436,30219,30822,34501,45686,40504,16719,7302,574,5,3,1,1,2,7
350,516,11693,44095,42483,18809,23705,15200,20712,34429,26153,13587,3171,537,5,12,1,1,2,0,4
351,1702,427055,54852,52277,19102,32320,28386,25271,38509,35745,21737,5561,1493,53,9,3,0,0,0,3
352,923,215,791,1062,272,195,627,587,481,497,873,344,207,26,0,1,0,0,0,1
353,453,23476,43721,43482,7695,11818,17839,20084,25344,28318,29459,18979,8606,623,18,3,10,4,4,21
354,1464,105097,69575,69118,15003,19047,32601,36079,41698,45307,45091,27647,12174,811,16,7,10,4,4,25
355,2150,287341,14283,14618,3124,5192,11335,9349,9776,8722,4913,2442,962,73,18,1,0,0,0,1
356,2619,266802,23456,23582,13269,11603,6583,17178,21234,11233,7428,2768,423,27,6,1,1,0,0,2
357,3310,122019,31613,32471,11367,13648,17278,19182,22690,22003,15238,7870,3146,176,11,1,0,1,2,4
358,7002,115887,74755,71541,18473,22733,36140,35751,44127,46937,45872,28880,12329,801,10,4,4,2,2,12
359,4010,204664,60293,58091,12806,15469,31948,26649,29567,34354,33720,22537,10680,592,12,5,10,3,2,20
360,2241,112174,58761,57077,11926,21792,40093,26327,31589,40163,31307,15388,6281,378,12,1,4,0,0,5
361,6956,229704,68921,64868,14941,22455,39480,33466,40901,45721,33766,16848,6661,444,11,2,1,4,1,8
362,13783,250973,79798,75466,19079,28342,43310,37218,47962,54067,43133,21601,8090,467,2,3,1,5,2,11
363,1993,0,71118,69342,26066,40429,37417,33534,56936,47362,20851,7829,3619,397,10,3,0,0,0,3
364,2844,156401,73095,71311,28955,44675,37287,35584,62529,48242,22170,7171,2390,194,5,3,0,0,0,3
365,1997,82375,41499,42454,11811,19615,25564,20770,28743,32345,15981,5354,3102,471,12,1,0,1,0,2
366,2900,148985,19850,20363,8207,9283,10093,11748,15248,12950,8635,4137,1686,125,10,1,0,0,2,3
367,814,56321,69026,66684,22857,35022,35193,32043,51230,48329,26476,10051,4120,401,0,3,0,0,0,3
368,2099,76362,76344,67918,19830,31710,35210,30918,46747,46370,41091,23869,9758,487,8,4,0,1,2,7
369,1462,106639,91077,83130,21283,33914,38359,35335,53262,55270,47443,27053,11068,512,5,4,0,0,0,4
370,5111,317746,78969,73128,16158,25170,38717,29980,39918,43043,41504,25883,11545,622,6,5,8,4,4,21
371,1184,98280,65305,57567,17644,28214,32697,26396,39377,38299,33548,20380,9312,740,4,2,0,2,2,6
372,453,29586,67323,67238,15057,16814,38518,34617,35616,42170,42842,27555,12477,821,11,5,8,4,3,20
373,4532,303620,52403,51852,11014,13216,29170,24942,26738,31737,33239,21521,9777,595,17,4,9,1,2,16
374,1045,113168,63611,61564,15013,17012,33685,29354,33160,37176,36407,24092,10940,620,26,5,10,3,2,20
375,3521,122900,56392,55873,21043,25958,29760,31054,40052,36533,20334,7885,4248,595,5,2,0,0,1,3
376,1160,188640,55842,54718,20607,23868,24676,29851,38927,35786,23462,9742,3469,184,10,2,0,0,1,3
377,2914,143561,78756,77532,17535,23116,53536,40543,41948,48422,46422,27903,11494,739,12,3,5,2,2,12
378,2619,196871,66760,64199,17999,25831,31848,31040,40374,44166,35823,17375,5884,209,9,1,2,1,0,4
379,5318,256429,35975,35691,9765,16872,19200,16762,24279,28855,17740,7287,3280,231,8,1,2,0,0,3
380,9145,848235,75194,71923,16567,24051,45101,35795,40474,48898,47884,27470,10937,343,8,2,3,2,3,10
381,1722,76054,69837,68892,15224,17965,34561,35121,38572,41891,40829,26056,10956,815,11,2,0,0,2,4
382,1250,76165,58419,54699,14180,23077,30179,25214,36543,42724,31621,14821,5009,170,9,2,0,3,2,7
383,1398,98611,71061,67070,17903,27913,34570,31025,45123,49049,39867,20543,7993,480,6,2,0,1,0,3
384,4990,169455,84003,78897,18719,28946,41420,38098,49444,52547,45919,27532,12784,755,10,1,0,3,1,5
385,2319,48763,30913,29908,6682,12395,15095,12786,17970,22185,21180,11311,4636,276,10,1,1,1,0,3
386,1983,222160,72268,70934,15068,26015,42712,31778,42682,53192,45161,20661,8242,422,2,3,1,0,1,5
387,1944,181842,54919,53914,10871,18677,29577,24093,31193,40291,33103,14725,5757,395,10,2,3,1,3,9
388,4891,171910,19584,20690,6118,6226,9497,11457,12065,14615,12304,5482,2471,100,5,1,0,0,1,2
389,1010,16734,63015,63246,13464,23330,43270,28217,34710,39666,40476,22922,10381,864,5,1,1,1,0,3
390,932,20478,67495,68728,14588,23711,42510,32662,39819,45922,43405,22670,9240,476,12,2,4,0,0,6
391,511,31894,49350,47983,12616,19367,26507,22163,29644,31463,30630,17173,7819,584,22,4,1,1,2,8
392,2800,136371,49645,47481,11991,19940,23918,20859,30490,32416,32528,18542,8683,600,8,4,0,1,2,7
393,1934,114007,39717,38995,9478,15347,24570,18461,22709,25248,24351,13812,6242,461,10,4,1,1,0,6
394,469,20821,47003,45339,12067,19475,24630,20686,29147,30860,30204,17113,7957,584,18,4,0,1,2,7
395,2706,237756,71152,68594,15880,23797,50860,42796,42657,46096,38561,15027,5209,339,5,2,1,0,0,3
396,3585,474430,89381,89280,21063,34942,63043,50727,54497,59168,46049,16329,6406,569,22,2,1,0,1,4
397,3877,208343,54445,50357,16949,22189,28712,25697,32075,31958,23939,10175,4307,311,10,1,0,1,0,2
398,2367,329274,69743,66174,18901,29957,35832,35775,47049,47768,35705,14193,5659,435,16,1,2,4,2,9
399,560,123114,47419,46444,11828,19959,27836,21081,27918,32256,31335,15826,6069,297,10,1,1,0,0,2
400,2029,196164,26705,27790,9114,12555,13956,14701,19271,18467,9861,3140,1183,111,8,2,0,0,0,2
401,916,85910,44102,45181,14432,16760,28365,28628,29959,28339,22430,7923,2724,139,14,2,1,2,1,6
402,1496,74991,26118,27163,9024,12741,13930,14590,19269,18529,9875,3168,1255,111,4,2,0,0,0,2
403,3355,196779,44915,42897,16893,18876,21653,26035,31117,27014,17453,6275,2676,413,15,2,1,1,0,4
404,2466,168957,21686,24193,5180,6644,9510,10588,9690,10544,8840,3537,1680,208,4,1,5,3,0,9
405,2591,107031,32942,31703,10677,13885,19113,16248,21319,22196,14560,6273,2809,281,11,1,0,0,0,1
406,996,78528,27536,25934,10393,12802,10935,14129,20426,17494,11533,4252,1819,240,7,2,0,0,0,2
407,3888,195038,40402,38730,18673,18453,19630,26770,31398,24560,17514,5320,1480,17,10,2,1,1,0,4
408,22518,774563,50156,46371,11130,17875,26239,22730,30874,36201,33439,20426,9513,471,11,1,0,1,0,2
409,4479,442886,43664,43818,10499,15522,19616,20814,26908,35149,29614,13057,3912,207,14,1,1,0,0,2
410,3375,328991,27541,29325,10545,12845,10725,16503,20398,17328,18957,6793,1038,27,11,2,0,0,0,2
411,4442,222710,7497,7836,2407,2884,3420,3632,5486,6544,5282,2145,726,51,8,1,0,1,0,2
412,1332,121387,74433,75120,17231,22248,34006,39041,44294,56708,51227,22569,7028,325,25,1,0,2,3,6
413,15177,647585,44224,45572,12731,15176,19691,24781,29108,33288,25260,9189,2399,158,11,2,0,1,0,3
414,1214,124517,72334,73988,21712,24912,32876,41947,48060,55930,43098,16191,4348,245,16,2,0,2,1,5
415,1522,122896,37466,38940,8573,15360,25618,16469,22608,31047,19675,6820,2027,125,40,2,0,0,0,2
416,533,63574,30514,31899,7272,12814,23556,14699,18931,26507,16977,5710,1667,125,7,2,0,0,0,2
417,954,174140,14353,14769,3925,4855,4059,6373,8342,7396,8720,3337,635,27,12,2,0,0,0,2
418,2104,233594,31841,32163,16019,14904,10469,20187,24925,20319,12700,3664,933,0,14,2,0,0,0,2
419,953,51453,35720,35995,15302,16729,11853,19005,27350,24311,14846,4864,2018,216,12,2,0,0,0,2
420,997,50851,4673,6567,1097,1287,2931,2942,2909,3677,2843,1101,258,0,4,1,0,0,0,1
421,932,130956,32286,32035,11484,16411,11141,14009,25268,23560,11717,3972,1523,173,11,1,0,0,0,1
422,2447,150304,19486,20983,7393,8874,9724,13231,13686,16808,11220,3449,1132,58,14,1,0,1,0,2
423,371,40604,39247,41838,10861,12742,17983,21516,24634,31916,25919,9989,2486,72,4,1,0,0,0,1
424,768,49061,12722,13389,5434,5345,4057,7586,8442,8328,6676,3304,1513,73,5,1,0,0,0,1
425,3405,187194,14642,14272,4199,7798,6818,5227,10949,11830,6985,2653,844,62,6,2,0,1,0,3
426,7816,486712,23860,23564,7059,12573,10261,9067,17504,18528,11311,4022,1409,136,5,2,0,1,0,3
427,1490,91812,10553,11180,2998,4311,4360,4953,7495,8642,6479,2539,1271,113,6,1,0,0,0,1
428,854,47046,51940,52554,12972,17879,21714,24177,32188,40608,35507,15345,4362,116,22,1,2,1,0,4
429,4566,59010,20877,23316,3968,9834,17945,8694,11414,12915,11630,6264,3124,160,5,1,0,1,2,4
430,1067,41533,35207,33658,19035,22818,8648,20086,32477,17242,9788,2773,288,0,8,3,0,0,0,3
431,1000,86253,64841,60900,36190,37349,19436,44295,56862,31622,16759,4209,480,0,12,5,1,0,0,6
432,1028,46575,17572,17257,8807,8522,5909,10693,13433,10423,6160,1735,568,53,10,2,0,0,0,2
433,805,85994,41850,39553,21523,24447,11483,25363,36085,21156,12423,4135,1386,114,7,3,0,0,0,3
434,1033,35488,15514,14854,11785,6847,5855,15914,13301,7512,3847,704,66,0,9,1,0,0,0,1
435,1221,63936,28632,27553,14591,12576,8632,17869,21338,14824,8730,2361,639,53,8,3,0,0,0,3
436,1333,101455,49480,46400,27967,28201,15696,34545,43721,24825,12461,2883,255,0,9,3,1,0,0,4
437,1577,87101,27120,25696,16497,12479,7096,19750,22001,13198,7208,1426,142,0,16,2,0,0,0,2
438,852,71760,63539,59878,34336,37435,18148,40669,55778,30750,17574,5099,770,36,6,6,0,0,0,6
439,855,65145,76637,72090,39323,41572,22868,49830,63700,35435,19907,5654,961,36,9,5,0,0,0,5
440,690,48276,37218,34918,21798,22958,10744,25262,34312,19788,9837,2025,212,0,5,3,1,0,0,4
441,1325,28271,18150,17068,8779,9539,4819,10141,14557,9299,5885,2350,1139,114,4,2,0,0,0,2
442,700,48672,76637,72090,39323,41572,22868,49830,63700,35435,19907,5654,961,36,9,5,0,0,0,5
443,10097,498898,35328,34008,19955,23386,8929,21221,33421,17842,10367,2962,353,0,10,5,0,0,0,5
444,5586,577582,30743,28974,11435,11843,12798,17480,18690,21058,15793,6282,2761,140,26,3,1,2,1,7
445,1192,36383,35821,36092,11747,13760,17811,21650,25709,26549,21996,9428,2872,75,21,2,1,1,1,5
446,1139,45783,48472,46413,15788,19124,22804,26131,34426,36247,26341,12970,5256,139,18,2,0,1,0,3
447,3825,113371,129072,130820,24111,34463,66182,69724,74945,89312,82031,40963,13712,325,6,6,0,1,2,9
448,2360,75358,69960,69128,14200,23264,37188,34656,42426,50763,41900,20503,8942,666,18,5,5,2,0,12
449,14900,238155,107081,108925,29290,36653,67071,73144,73845,71118,49168,16964,5164,76,12,6,0,3,0,9
450,1494,41755,4328,4419,881,1372,2414,1803,2377,3340,2861,1360,778,88,10,1,0,0,0,1
451,2092,87156,29375,28919,5306,8952,13528,13699,16136,21860,19159,9866,4753,449,12,2,0,0,0,2
452,1497,65926,46017,49647,11087,17339,30114,27476,33454,37688,25652,11515,4984,272,21,2,0,1,0,3
453,1395,23323,11625,11740,2000,3471,5956,4295,5332,8647,9011,4486,2428,133,22,2,1,1,1,5
454,2373,106292,23402,24586,9042,13009,10037,13361,20133,15007,9369,3825,1656,134,23,2,1,0,2,5
455,550,2838,33584,30739,11905,8175,12384,24315,20822,15941,12289,5836,1807,45,9,1,2,0,0,3
456,2002,133439,129397,120974,34425,51547,65008,70291,84074,99470,74444,25781,10342,996,13,4,3,1,1,9
457,1843,21733,108545,111426,20837,28876,59026,63608,65708,78762,72863,36111,12012,342,17,3,0,2,2,7
458,355,640,99576,98621,22261,27100,56386,59763,58385,67602,58001,29431,11753,637,9,5,3,2,2,12
459,1085,36251,86191,82378,28253,33635,34877,48143,59936,51503,32776,18217,6721,268,22,3,0,2,0,5
460,1470,41017,1593,1699,172,342,455,410,652,1071,1438,686,438,13,8,1,0,0,0,1
461,1502,34140,2490,2647,416,549,830,875,1047,1786,2752,1353,783,31,4,1,1,0,0,2
462,2485,60159,4164,4185,649,1109,1351,1371,2024,2942,3875,2112,1089,59,9,1,0,0,0,1
463,3602,80645,6604,6596,1107,1615,2175,2141,2871,4300,5224,3063,1660,76,4,1,0,1,1,3
464,3759,187422,15542,14954,4955,6974,7461,8065,11548,13883,8552,3745,1814,159,17,1,0,0,0,1
465,3902,398734,104102,94832,22989,38995,46057,46660,62645,75604,49214,20005,11974,512,10,3,0,0,1,4
466,2957,182063,79841,74391,26688,32387,33089,39813,54785,54265,32614,13678,6881,350,12,2,0,0,0,2
467,3757,308971,106376,95868,23415,40597,46064,44474,63457,77620,51466,20823,11912,602,5,4,1,1,1,7
468,4070,291783,53069,47625,10482,17832,26816,27161,32603,40510,27338,11033,6326,306,19,1,1,0,0,2
469,3836,355743,44051,40002,17494,12461,17372,32246,30714,24281,20113,9381,3257,72,18,3,1,0,0,4
470,3776,137466,34258,31807,10948,16317,13827,14700,23971,24071,14955,5642,2669,144,2,1,0,0,0,1
471,599,82655,34996,33680,6715,11197,17502,16662,19869,27376,21058,9558,5139,197,26,2,1,2,1,6
472,2676,255318,128946,117385,30316,48409,58633,58549,79446,97497,65019,26618,15980,782,16,3,0,0,1,4
473,1574,189120,67830,61573,19095,28142,31538,31830,44043,51187,34395,13575,7234,449,2,2,0,0,0,2
474,4160,220888,83319,77446,21405,31755,40461,39560,53197,67700,44606,17876,9956,529,16,2,0,0,1,3
475,2803,240890,78143,74125,16199,24730,38568,40532,45335,60601,42999,19523,11046,570,14,3,2,1,0,6
476,4580,357387,67985,64106,13669,23389,34368,33531,40150,54613,38081,17353,10250,550,6,3,3,2,1,9
477,472,97824,38914,35760,15830,12296,14927,27482,27747,21591,16997,8108,3128,200,11,2,0,0,0,2
478,3983,272222,26365,23749,10014,8141,8968,15168,18651,15053,12886,6368,2301,33,17,2,0,0,0,2
479,4457,362883,85502,76893,17484,32252,39706,39151,53198,63365,40801,16761,10368,635,18,3,1,1,3,8
480,2050,300356,84554,76995,17471,31595,36119,36199,49494,57954,37917,15410,9451,442,11,2,0,0,2,4
481,1688,221448,58475,55079,11651,17729,29313,31051,32784,44795,31630,14039,7988,482,29,2,1,0,0,3
482,1688,241640,76494,73270,14598,24435,38107,37216,43283,59199,42275,19519,11190,588,9,3,2,2,1,8
483,2538,77639,30397,28662,11069,11357,12377,17010,18022,20146,15487,6169,2654,129,4,2,2,1,1,6
484,10027,754592,33596,31454,11018,12633,14808,18319,19453,24117,18572,7534,3235,137,11,2,0,1,1,4
485,7642,441655,77534,73608,17990,25590,37799,42665,46895,52576,46162,23026,9087,412,4,3,1,2,1,7
486,3229,121650,129904,124319,31455,41661,57602,71033,81071,84941,79753,38870,12562,430,19,6,0,3,2,11
487,8509,404606,125082,121535,27612,37571,60905,69766,75445,78452,70284,32209,11536,445,25,4,0,3,2,9
488,2767,93188,40136,38887,10868,15183,18791,20393,25271,26405,21779,9704,3895,199,15,2,1,0,0,3
489,7329,354682,102497,99277,27121,33589,51552,60853,66122,65276,54673,23709,8774,327,9,3,1,3,2,9
490,9966,209428,60936,58122,14367,20740,25885,31355,38594,41519,38045,17874,6085,150,7,1,0,2,1,4
491,1910,109051,22828,22568,7444,6874,9311,14994,16779,14117,12293,5473,1892,141,7,1,2,0,0,3
492,548,23752,15485,15602,6694,7396,6660,9262,13010,10840,7921,3429,1037,22,9,1,1,0,0,2
493,1580,98819,20562,20542,8662,9721,8172,11905,17143,13910,10746,5073,1610,46,14,1,0,0,0,1
494,2946,123146,15475,15528,7035,6247,6757,10329,11899,10724,7895,3121,900,19,13,1,0,0,0,1
495,1157,811,4578,4673,843,1128,1029,1400,2437,3014,3188,1887,804,69,2,1,0,0,0,1
496,1665,55790,6644,7187,901,1981,2690,2342,3039,4515,4383,2028,997,98,15,1,1,0,0,2
497,4826,246182,36187,36533,11248,12565,16533,20652,24168,24810,20447,8857,2713,75,10,2,1,1,1,5
498,2855,0,74997,71966,16561,25513,36415,36658,46348,56545,44098,19547,7996,360,19,3,0,3,1,7
499,7869,294112,103091,98479,30661,37849,47875,54920,70516,73355,55217,24711,9261,320,29,2,1,3,1,7
500,6387,334512,47598,46081,10190,15800,23716,23761,29697,36300,29278,13291,5305,262,17,2,0,2,0,4
501,1751,144004,93764,91548,22935,33540,49122,52018,58294,68372,55193,20589,9158,685,26,2,0,1,1,4
502,4152,197137,18662,18210,6074,6963,7232,11322,11497,11604,8823,3630,1304,39,11,1,0,0,0,1
503,2010,137195,28200,27377,8819,9078,13252,18081,16633,17403,14712,6016,2218,91,4,1,0,0,0,1
504,5448,210923,93825,90124,19703,30530,45374,48739,54252,65543,54196,22158,10682,767,19,4,0,1,1,6
505,12059,984665,47047,42990,10586,17678,20600,23665,28675,32084,24076,10122,6023,365,6,2,0,1,1,4
506,2687,206796,83377,80440,18551,27355,40760,43797,47922,58097,48590,19559,8935,619,35,3,0,2,0,5
507,3079,410129,17458,17045,9335,6819,4668,11515,14458,8353,7803,3214,1028,48,16,1,1,0,0,2
508,3408,579787,49021,47916,26787,20400,18230,38436,42694,21652,16575,7484,1623,61,22,1,1,0,0,2
509,1702,219664,22629,22276,10630,8902,7788,15757,17603,11564,10182,4459,1670,97,8,1,1,0,0,2
510,5865,856316,62484,59110,28932,31241,19559,33957,54787,33499,22207,10251,2876,85,15,1,0,0,0,1
511,4932,227547,45406,43592,14463,17192,18790,22254,30748,32280,23170,11431,4615,115,14,2,0,1,0,3
512,4080,87321,11609,12532,2715,3958,5497,5165,7232,9403,7799,3436,1606,146,6,1,0,1,0,2
513,3982,394576,46745,44201,18378,19247,19073,27024,34484,29661,21793,10676,4032,143,10,1,0,1,0,2
514,6638,300969,42482,40076,16250,14216,16689,24599,30298,25337,22401,9278,2798,61,10,1,1,0,0,2
515,4426,124904,36128,34985,9918,16040,14453,14419,24737,24198,18804,9658,3925,276,12,2,0,0,1,3
516,3216,103726,8755,8492,1919,3244,3758,3254,5529,6878,5509,2935,1459,85,13,1,0,0,0,1
517,5454,121823,25524,24995,6840,13302,12074,10045,19917,21340,13907,7366,3254,136,15,1,0,0,0,1
518,4010,207302,26514,24893,5215,12033,11567,9408,17006,20109,14694,8150,3271,194,9,1,1,0,0,2
519,2848,84187,9026,9227,1309,2999,4170,3353,4874,7068,6409,3014,1328,38,25,1,0,0,0,1
520,6307,161242,30710,28909,11042,15024,12561,15538,25054,21571,13591,7200,2922,389,13,1,0,0,0,1
521,1956,146068,28789,26991,9490,12581,10509,12392,21293,18408,12803,7435,2932,307,5,1,0,0,0,1
522,2667,141754,35706,34952,11687,16543,15127,16962,28489,26739,19039,9693,3727,168,19,2,0,0,0,2
523,12807,593775,55336,52473,28233,24003,21728,35824,47281,32030,21632,9411,2687,57,20,1,1,1,0,3
524,2893,114070,20545,20005,4521,6595,8806,9126,11615,14142,12503,5903,2168,100,15,1,0,0,0,1
525,5352,122968,39019,37910,10716,17482,15706,16084,27680,27901,20383,10200,3938,166,8,2,0,0,1,3
526,4877,232226,36545,35780,10897,15413,14388,15790,26597,25129,18251,9397,3623,169,12,2,0,0,0,2
527,2670,81845,28014,27336,7652,9494,12408,13761,16220,19028,16834,9544,5770,419,16,2,0,1,2,5
528,2019,71478,34538,33010,8615,12817,14576,14723,19583,22781,19931,11524,6783,490,23,2,0,1,2,5
529,3919,125251,140001,133838,28513,39201,71495,76650,79602,93142,84697,34226,11952,926,19,4,0,1,0,5
530,4055,179869,116964,111235,29316,40732,60903,66271,73221,85057,71024,24490,8790,873,19,4,1,0,0,5
531,414,19663,83789,82256,18569,26972,42291,45076,50144,63944,55111,20318,7590,485,14,4,0,1,1,6
532,617,73213,151641,142222,39077,51858,73519,86524,94559,105531,88227,32361,11792,888,26,6,0,2,1,9
533,2974,85315,71046,70599,13842,23133,37677,34724,42061,57058,47967,18320,7013,286,17,4,2,1,1,8
534,5426,276432,126152,119536,33056,41876,64941,75867,80734,89365,76255,30316,11859,777,26,5,0,1,0,6
535,3920,170487,106973,103818,24144,33912,58543,63926,68479,78048,71036,28947,10640,796,20,4,1,2,1,8
536,5342,107820,93711,91606,16904,28623,46431,44748,53449,69906,62369,27884,10633,344,17,3,0,0,0,3
537,2450,66524,114766,111341,23111,32412,61050,63499,66002,79484,74271,33127,11259,682,23,4,1,1,2,8
538,1494,127580,108998,104249,23490,31068,54850,59473,61479,71969,68499,31701,10725,719,12,2,1,0,2,5
539,2305,80818,64231,63327,12597,21224,34085,31405,38266,51955,42222,16003,6211,194,14,4,1,1,1,7
540,4396,147098,80875,78076,16436,23448,43578,43238,46726,56691,51890,22873,8266,658,5,2,2,0,2,6
541,3907,74544,67789,66565,12860,21555,34863,32123,39395,52736,44556,17377,6800,272,13,4,3,1,1,9
542,1593,58854,171124,162177,37902,52021,86248,95405,101689,116253,103000,40428,14650,1144,22,5,0,2,1,8
543,3200,160667,72821,69009,17391,21670,31851,38059,40953,46114,44008,18812,6296,376,28,2,1,0,1,4
544,6206,430924,52774,49648,19870,19553,21189,30571,37562,30907,28751,11758,3711,240,6,1,0,0,0,1
545,286,24237,90691,87947,17594,24208,42000,43561,49456,57192,53119,25721,8155,250,12,5,1,1,0,7
546,10271,540677,26977,25630,10142,12548,11001,14347,20477,19006,11427,3615,722,0,7,2,1,1,0,4
547,4255,141024,108770,109391,22844,31049,55652,61024,65276,77252,71014,34448,11218,247,16,5,1,1,0,7
548,6824,457533,83380,77145,23914,28468,34417,46020,52412,50500,36349,19129,8199,692,15,4,0,1,0,5
549,2905,162830,55495,53083,16940,17657,33328,40052,37608,35336,29093,13462,4365,386,4,3,0,0,0,3
550,8525,585372,79328,72621,20329,33093,34691,45351,56068,50825,33651,17155,8609,650,14,2,0,1,0,3
551,7922,250632,115816,114764,23385,31866,57819,61210,67687,78408,71133,35127,11515,341,7,5,1,1,2,9
552,1930,151367,22186,21158,9562,9759,7387,12322,17045,13742,8804,2837,561,0,22,2,0,1,0,3
553,13018,526648,66216,62153,19752,23515,29358,38305,42170,42909,34576,15544,5905,316,3,1,2,1,0,4
