index,시설명,address,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
754,양구근현대사박물관,강원특별자치도 양구군 양구읍 금강산로 439-51,1486,5563,38.1235198,127.9903422,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,0,1,4,2,2,9
755,양구백자박물관,강원특별자치도 양구군 방산면 평화로 5182,4570,8389,38.2074029,127.9518272,1499,1696,1131,855,623,1302,1323,845,704,387,218,7,3,0,1,0,1,2
756,양구선사박물관,강원특별자치도 양구군 양구읍 금강산로 439-52,1233,5563,38.1235198,127.9903422,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,0,1,4,2,2,9
757,양구인문학박물관,강원특별자치도 양구군 양구읍 파로호로 869번길 101,1500,6367,38.1219539,127.9812843,7931,8164,2077,2530,3185,3488,3391,5006,5798,2822,1792,87,1,1,4,2,2,9
758,어촌민속전시관,강원특별자치도 삼척시 원덕읍 삼척로 1852-6,2294,100000,37.2679447,129.3273455,1600,1644,123,297,953,450,867,1239,2050,1503,746,44,1,0,2,0,0,2
759,여초서예관,강원특별자치도 인제군 북면 만해로 154,2613,21592,38.1893021,128.3194697,1240,1543,872,476,436,948,958,789,1002,264,288,0,0,0,5,0,0,5
760,영월Y파크(술샘박물관),강원특별자치도 영월군 주천면 송학주천로 1467-9,4347,72310,37.2738993,128.2705192,4087,4341,466,795,791,1051,1807,3748,5382,3099,1983,93,13,1,4,0,1,6
761,영월동굴생태관,강원특별자치도 영월군 김삿갓면 영월동로 1121-15,1594,27181,37.1299139,128.5369582,9070,9282,1316,2786,2835,2474,4291,7025,9150,5153,2808,126,4,0,4,0,1,5
762,오산리선사유적박물관,강원특별자치도 양양군 손양면 학포길 33,3197,54664,38.0861255,128.6605299,8790,8847,1702,2062,2450,3019,4588,6182,7214,4244,2175,129,3,1,2,1,1,5
763,오죽헌시립박물관,강원특별자치도 강릉시 율곡로 3139번길 24,4887,646280,37.7779028,128.8769904,90158,88495,19303,31585,46409,34542,51873,59136,56936,31117,15300,1115,8,3,15,4,3,25
764,원주시역사박물관,강원특별자치도 원주시 봉산로 134,3394,23393,37.3429287,127.9668657,151220,146625,38151,57617,74630,70319,92122,102965,87167,36846,19789,1343,15,4,3,3,3,13
765,의암류인석기념관,강원특별자치도 춘천시 남면 충효로 1503(남면 가정리 540),396,14981,37.7442478,127.5706225,4231,4263,846,1311,1521,1374,2517,2897,3052,1455,848,85,5,0,2,0,0,2
766,인제산촌민속박물관,강원특별자치도 인제군 인제로 156번길 50,1814,35997,38.0628658,128.1715812,5963,6343,1394,1414,2463,2797,2559,4394,5201,2801,1808,117,2,2,2,1,1,6
767,정선향토박물관,강원특별자치도 정선군 화암면 화암동굴길 12-1,1283,45000,37.3512142,128.7894657,1391,1640,318,317,280,432,626,645,922,411,172,0,3,0,1,0,0,1
768,춘천막국수체험박물관,강원특별자치도 춘천시 신북읍 신북로 264,1245,13000,37.9487779,127.7498784,77144,72951,17177,23590,37919,32266,37770,45912,45905,24155,14367,1027,10,6,9,4,0,19
769,춘천인형극박물관,강원특별자치도 춘천시 영서로 3017 춘천인형극장,1960,2815,37.9215327,127.7202201,135962,128761,33042,50798,73342,59237,73554,84246,77266,37976,21907,1323,9,8,11,4,2,25
770,태백고생대자연사박물관,강원특별자치도 태백시 태백로 2249,6207,37165,37.1371815,129.0011426,18900,19025,3553,6028,4758,5512,11198,13404,14679,9140,4197,225,6,3,2,1,2,8
771,태백석탄박물관,강원특별자치도 태백시 천제단길 195,7194,41375,37.117348,128.9504786,18352,18452,3609,5724,4585,5450,10748,13273,14147,8698,3992,201,7,3,2,1,2,8
772,파로호 안보전시관,강원특별자치도 화천군 간동면 간동면 파로호로 208(구만리),434,4659,38.0949375,127.7721755,5348,5632,1797,1689,1738,2194,2747,2974,3168,1967,1087,75,4,2,2,1,2,7
773,팔랑민속관,강원특별자치도 양구군 동면 바랑길158번길 5,334,360,38.209485,128.06578,1487,1694,664,1208,688,750,885,944,1070,460,304,7,3,0,1,0,1,2
774,한국시집박물관,강원특별자치도 인제군 북면 만해로 136,1656,18795,38.191148,128.3297622,1012,1255,570,396,366,742,668,629,963,264,288,0,2,0,4,0,0,4
775,"허균, 허난설헌기념관",강원특별자치도 강릉시 난설헌로 193번길 1-16,186,170833,37.7918436,128.9096429,88302,86660,19074,31287,45897,34165,51090,57928,55087,30030,14400,1053,6,3,15,4,3,25
776,홍천박물관,강원특별자치도 홍천군 홍천읍 장전평로 18,673,14635,37.6810559,127.871624,18210,18114,4857,6738,6704,7276,10717,12892,12157,6016,3297,171,9,2,1,2,1,6
777,화진포 생태박물관,강원특별자치도 고성군 거진읍 화진포길 278,1597,321712,38.4719146,128.4436066,3815,3642,1250,1044,1815,1851,1998,2603,3106,1816,1087,59,0,1,3,1,0,5
778,화진포 역사안보전시관,강원특별자치도 고성군 현내면 화진포길 280,704,321712,38.4823852,128.4333184,3620,3456,1250,1021,1744,1802,1943,2435,2912,1676,928,59,3,1,3,1,0,5
779,화천박물관,강원특별자치도 화천군 하남면 춘화로3337,2182,8823,38.0978746,127.7043514,5852,6196,1578,1672,1911,1974,2777,3326,3587,2329,1340,83,2,2,2,1,2,7
780,황영조기념관,강원특별자치도 삼척시 근덕면 초곡길 176,987,10457,37.3072535,129.2947917,1341,1348,64,187,851,424,660,1142,1607,1035,507,43,5,0,2,0,0,2
781,LISEUM세계민족악기전시관,강원특별자치도 춘천시 남산면 남이섬길 1,276,35000,37.7886612,127.5247035,10842,10995,1817,2997,3930,3673,5470,7617,8962,4930,2737,227,1,1,2,1,1,5
782,강릉선교장박물관,강원특별자치도 강릉시 운정길 63,374,80300,37.7865369,128.8851213,89498,87805,19195,31493,46164,34355,51597,58684,56347,30795,14965,1080,2,3,15,4,3,25
783,강릉커피박물관,강원특별자치도 강릉시 왕산면 왕산로 2171-19,266,5400,37.6024345,128.8037593,646,705,83,132,211,193,339,433,708,502,238,23,0,0,1,0,0,1
784,강아지숲 박물관,강원특별자치도 춘천시 충효로 437,6948,20000,37.7336552,127.6627629,3493,3711,933,1225,1608,1572,1574,2124,2446,1300,831,89,0,1,1,0,0,2
785,강원감영관찰사박물관,강원특별자치도 원주시 흥업면 사제로 399-10,3692,200,37.324972,127.8869071,158460,153948,44812,58715,76821,79778,97812,107042,90709,38452,21077,1388,6,4,5,3,3,15
786,강원랜드뿌리관,강원특별자치도 정선군 사북읍 삼삼길 33,1796,21348,37.2245205,128.8157021,4797,5393,826,1423,1113,1470,2599,3599,3574,2000,914,52,8,1,2,0,1,4
787,고려궁박물관(휴관),강원특별자치도 평창군 대관령면 올림픽로 1169,1846,,37.6188288,128.6477816,4580,4680,699,1081,1071,1230,2496,3826,4869,2591,1325,33,0,1,2,0,0,3
788,금강산자연사박물관(휴관),강원특별자치도 고성군 현내면 동해대로 7961,,,38.4717945,128.4222063,3815,3642,1250,1044,1815,1851,1998,2603,3106,1816,1087,59,6,1,3,1,0,5
789,동양자수박물관,강원특별자치도 강릉시 죽헌길 140-12,1867,7000,37.7780667,128.8802643,90158,88495,19303,31585,46409,34542,51873,59136,56936,31117,15300,1115,9,3,15,4,3,25
790,디자인씽킹뮤지엄,강원특별자치도 강릉시 구정면 정등로 130,1055,62920,37.7290551,128.8741957,89618,87763,19270,31541,45928,34578,51636,58877,56581,30873,15107,1136,0,3,13,4,3,23
791,만봉불화박물관,강원특별자치도 영월군 김삿갓면 망경대산길 135-3,1854,139,37.1550055,128.6085866,1922,2026,302,401,387,721,1323,1467,1907,1117,464,18,0,0,5,0,0,5
792,만해문학박물관,강원특별자치도 인제군 북면 만해로 91,1270,6755,38.186426,128.3164382,1240,1543,872,476,436,948,958,789,1002,264,288,0,3,0,5,0,0,5
793,무릉고서화미술박물관,강원특별자치도 원주시 흥업면 사제로399-10,3692,8500,37.324972,127.8869071,158460,153948,44812,58715,76821,79778,97812,107042,90709,38452,21077,1388,6,4,5,3,3,15
794,뮤지엄 산(페이퍼갤러리),강원특별자치도 원주시 지정면 오크밸리2길 260,11602,263621,37.4111523,127.8154961,17144,16710,8011,4861,5438,11709,10496,8977,9901,4029,2534,222,0,1,4,0,0,5
795,박경리 뮤지엄,강원특별자치도 원주시 매지회촌길 79-1,3010,1595,37.2571688,127.9117948,57252,56356,14063,22700,31495,25819,33997,37488,29883,12282,6227,294,3,1,5,0,0,6
796,붓이야기박물관,강원특별자치도 춘천시 서면 박사로 906,390,5000,37.8965655,127.6926541,136668,129542,33942,51485,74019,59976,74677,84802,77464,37724,21738,1295,7,8,11,4,2,25
797,비엔나인형박물관,강원특별자치도 평창군 대관령면 솔봉로 296,1012,28060,37.6626246,128.6641813,3336,3614,480,703,796,822,1811,2680,3439,1829,948,48,2,1,2,0,0,3
798,사립강원종합박물관,강원특별자치도 삼척시 신기면 강원남부로 3016,16868,81630,37.3510932,129.0861401,1094,1116,57,114,535,223,528,956,1023,653,548,41,9,0,1,0,0,1
799,삼탄아트마인,강원특별자치도 정선군 고한읍 함백산로 1445-44,5712,19000,37.1852601,128.8826645,8033,8552,1564,2716,2152,2417,4945,5932,6380,3661,1505,105,0,1,2,0,1,4
800,손성목영화박물관,강원특별자치도 강릉시 경포로 399,2516,58732,37.7982842,128.8978987,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
801,아라리인형의집,강원특별자치도 정선군 북평면 명주내길 43-1,248,1788,37.4381922,128.6469099,6000,6166,1164,1972,1658,2144,3754,4826,5326,3096,1522,64,6,1,3,1,3,8
802,에디슨과학박물관,강원특별자치도 강릉시 경포로 371번길 26,495,58732,37.7973189,128.8971704,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
803,연필뮤지엄,강원특별자치도 동해시 발한로 183-6,809,7599,37.5475335,129.106425,42039,42589,11490,15325,14089,16378,27883,30368,28794,14828,6969,465,16,3,1,1,2,7
804,영월곤충박물관,강원특별자치도 영월군 영월읍 동강로 716,864,22866,37.2281911,128.5055538,9964,10230,1535,2800,2886,2864,4589,7085,9317,5223,2828,145,2,1,11,1,2,15
805,영월미디어기자박물관,강원특별자치도 영월군 한반도면 서강로 1094,479,3200,37.2434181,128.3564591,4388,4731,658,1050,759,1078,1977,3598,5065,2937,1720,127,3,0,5,0,1,6
806,영월아프리카미술박물관,강원특별자치도 영월군 김삿갓면 영월동로 1107-1,1225,5165,37.1318547,128.5352105,9514,9731,1316,2786,2835,2474,4291,7025,9150,5153,2808,126,2,0,5,0,1,6
807,영월종교미술박물관,강원특별자치도 영월군 북면 시루산길 122-2,510,5640,37.2109667,128.4452057,10712,11051,1557,2929,2956,2870,4704,7669,10056,5668,3162,179,0,1,12,1,2,16
808,영월지오뮤지엄,강원특별자치도 영월군 북면 밤재로 7,345,1536,37.2527489,128.4318878,9055,9358,960,2290,2411,2190,3752,6364,8992,5279,2873,174,11,1,12,1,1,15
809,영월초등교육박물관,강원특별자치도 영월군 북면 밤재로 7,628,929,37.2527489,128.4318878,9055,9358,960,2290,2411,2190,3752,6364,8992,5279,2873,174,11,1,12,1,1,15
810,영월화석박물관,강원특별자치도 영월군 주천면 평창강로 139,481,3488,37.2930079,128.3407982,3630,3805,412,581,641,849,1445,2970,4269,2432,1450,66,2,1,5,0,1,7
811,왕조실록의궤박물관,강원특별자치도 평창군 진부면 오대산로176,3096,25500,37.7185292,128.6026551,1909,2088,304,458,432,516,1139,1734,2075,1056,535,22,2,0,2,0,0,2
812,원주허브팜식물박물관(휴관),강원특별자치도 원주시 마장2길 33,278,,37.3080278,127.9249535,154477,150036,39204,57406,75649,71850,91923,103062,86819,36768,20115,1289,7,4,6,3,3,16
813,월정사성보박물관,강원특별자치도 평창군 진부면 오대산로 176,6291,21000,37.7185292,128.6026551,1909,2088,304,458,432,516,1139,1734,2075,1056,535,22,2,0,2,0,0,2
814,인도미술박물관,강원특별자치도 영월군 주천면 송학주천로 899-6,523,5850,37.235647,128.2395164,14303,14407,1903,4620,6524,3849,6240,10072,12417,6526,3748,191,3,1,4,0,0,5
815,인제스피디움 클래식카 박물관,강원특별자치도 인제군 기린면 상하답로 130,1649,6987,38.0089681,128.3124892,2589,2951,560,696,815,879,1219,1751,1803,803,498,0,3,0,1,0,0,1
816,정동진시간박물관,강원특별자치도 강릉시 강동면 헌화로 990-1,787,80000,37.6876703,129.0374983,2200,2398,261,704,520,540,753,1493,2432,1281,788,181,6,0,3,0,0,3
817,조선민화박물관,강원특별자치도 영월군 김삿갓면 김삿갓로 432-10,1157,4932,37.0964114,128.60685,1163,1282,66,229,213,239,487,1013,1494,871,505,13,4,0,6,0,0,6
818,참소리축음기박물관,강원특별자치도 강릉시 경포로 393,1155,58732,37.7976972,128.8974081,88309,86628,19065,31304,45929,34162,51126,57967,54908,30057,14476,1044,2,3,15,4,3,25
819,책과인쇄박물관,강원특별자치도 춘천시 신동면 풍류1길 156,550,9000,37.8194059,127.7247486,125637,119089,30967,47716,70664,56363,68740,77474,69960,34175,19857,1269,0,6,7,3,2,18
820,치악민속박물관(휴관),강원특별자치도 원주시 고문골길 113,324,,37.3368404,128.010731,143807,138712,36178,55352,71104,66682,87853,98247,81353,34408,18409,1180,6,3,2,2,3,10
821,치악산고판화박물관,강원특별자치도 원주시 신림면 물안길62,460,6904,37.2570289,128.12877,2787,2951,459,951,1102,1236,1719,2223,1780,743,384,0,0,0,1,0,0,1
822,피노키오박물관,강원특별자치도 강릉시 강동면 율곡로 1441,956,290000,37.7065101,129.0099078,3536,3745,761,1400,1172,1286,1858,2750,3592,1707,1076,166,2,0,3,0,0,3
823,한얼문예박물관,강원특별자치도 횡성군 우천면 경강로 2885-2,1142,27000,37.4890296,128.0727744,13786,13994,3057,4419,4080,4680,6913,10134,11873,6014,3395,319,6,0,1,0,0,1
824,호안다구박물관,강원특별자치도 영월군 김삿갓면 내리계곡로 1088,280,612,37.1057235,128.6768426,802,922,27,79,101,141,247,600,1030,609,373,5,3,0,3,0,0,3
825,호야지리박물관,강원특별자치도 영월군 무릉도원면 무릉법흥로 303,890,1856,37.2999646,128.2627442,2773,2888,377,520,649,798,1338,2559,3168,1745,1157,52,3,1,4,0,0,5
826,환희컵박물관,강원특별자치도 강릉시 해안로10 ,2265,35549,37.7743188,128.9431854,88279,86724,19213,31732,45823,34358,51244,57990,55398,29897,14525,1094,9,3,13,4,3,23
827,가톨릭관동대학교박물관,강원특별자치도 강릉시 범일로 579번길 24,2787,3976,37.7361331,128.8741243,89857,88064,19320,31560,46064,34647,51801,58999,56593,30887,15107,1146,1,3,15,4,3,25
828,강릉원주대학교박물관,강원특별자치도 강릉시 죽헌길 7,1744,1947,37.77001,128.8692002,90844,89136,19274,31631,46457,34583,52019,59289,57009,31333,15375,1130,0,3,15,4,3,25
829,강원대학교 중앙박물관,강원특별자치도 춘천시 강원대학길 1,2836,9037,37.8689546,127.7450121,138924,131719,34470,52283,75203,61489,75909,85770,78067,38139,21843,1359,8,9,14,4,2,29
830,연세대학교 원주박물관,강원특별자치도 원주시 연세대길1,3309,2150,37.2792283,127.9006189,110504,106836,28656,41718,56051,53363,66473,75195,62612,26490,14540,962,4,3,5,3,2,13
831,한림대학교 박물관 ,강원특별자치도 춘천시 한림대학길1,638,3373,37.8868222,127.7351621,140259,133011,34603,52471,75445,61882,76417,86805,79439,38956,22326,1369,0,9,14,4,2,29
832,국립청주박물관,충청북도 청주시 상당구 명암로 143,10705,164882,36.6493479,127.5123505,341445,337804,97101,130849,181441,177837,212579,226661,180590,77109,36038,2295,9,11,14,3,4,32
833,공군박물관,충청북도 청주시 상당구 남일면 단재로 635 공군박물관,3992,7842,36.5796738,127.5273816,203654,198711,54538,77794,101227,95100,122949,138757,114266,51066,24553,1435,0,6,9,0,2,17
834,감우재전승기념관,충청북도 음성군 음성읍 생음대로 594,415,3337,36.9512434,127.6468914,18051,19569,3356,5126,5771,6197,9928,14601,15577,8487,4616,335,3,2,2,1,2,7
835,난계국악박물관,충청북도 영동군 심천면 국악로 9,760,1320,36.2103945,127.7046012,13133,12708,1715,3023,3138,2988,5015,9251,12277,7616,5339,465,5,1,2,0,0,3
836,농업역사박물관,충청북도 괴산군 괴산읍 충민로 검승1길 6,1608,1455,36.805277,127.8242299,9694,10254,1787,3244,5592,3096,4753,6384,6577,3059,1820,145,7,1,2,1,2,6
837,보은향토민속자료전시관,충청북도 보은군 보은읍 군청길 38,464,700,36.4892039,127.729324,10614,10671,2279,3445,3812,4159,5390,7301,7924,3876,2400,140,8,2,2,1,1,6
838,솔향공원 소나무전시관,충청북도 보은군 속리산면 속리산로 600,785,13520,36.4992771,127.8028915,9862,9970,2574,3715,3767,4132,5447,6813,6752,3253,1910,101,3,1,2,1,1,5
839,수양개선사유물전시관,충청북도 단양군 적성면 수양개유적로 390,2487,100000,36.9595263,128.3236697,8397,8483,1539,2608,3523,2590,3946,5910,7104,3547,2131,91,0,3,1,1,2,7
840,영동향토민속자료전시관(휴관),충청북도 영동군 심천면 국악로 18,1490,,36.2113224,127.7057879,13133,12708,1715,3023,3138,2988,5015,9251,12277,7616,5339,465,5,1,3,0,0,4
841,옥천향토전시관,충청북도 옥천군 안내면 장계1길 57,772,27006,36.3770883,127.6357414,5879,5851,813,1233,1227,1394,2431,3795,5881,3339,2243,218,0,0,2,0,0,2
