index,시설명,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
851,청주금빛도서관,4052,103797,36.6308538,127.5113445,53334,51649,16706,21547,24198,26036,35044,36655,28604,13514,6166,345,8,1,0,0,1,2
852,청주내수도서관,1629,26435,36.7238385,127.5355127,6093,6151,4773,2680,2331,6326,4858,3125,1720,706,479,28,12,1,0,0,0,1
853,청주상당도서관,2681,50950,36.6428007,127.4912789,41691,40872,7559,12948,19130,15971,21050,25829,27405,14782,9261,828,5,3,7,0,2,12
854,청주서원도서관,2692,10588,36.6087388,127.4888991,66028,63994,17797,28204,32580,30073,42654,47810,35273,15908,7060,360,7,3,0,0,1,4
855,청주시립도서관,1873,23160,36.6123676,127.5057992,81471,78467,26042,34195,37018,38991,53615,56471,39414,16463,7013,466,7,2,0,0,2,4
856,청주오창도서관,1781,28028,36.7424777,127.4550405,8670,9142,3415,3080,3487,5711,5189,4640,4731,2075,1364,180,9,1,1,0,0,2
857,청주청원도서관,2624,68879,36.6662401,127.4749259,46704,46269,13569,17309,30791,28647,28791,28532,25313,11346,5698,347,7,2,1,0,0,3
858,청주흥덕도서관,2480,107871,36.6343985,127.4321241,69129,69692,18687,26646,37435,36353,44172,46356,32242,11509,4021,250,9,3,0,0,0,3
859,청주가로수도서관,3667,112339,36.6181872,127.4289427,57120,55262,14101,22599,30010,26099,34532,39050,27764,9599,3079,121,8,2,1,0,0,3
860,청주시립오송도서관,2753,62509,36.6350133,127.3233232,8714,8352,3571,4277,2894,4938,7014,4831,3332,1401,483,65,4,1,0,0,0,1
861,청주기적의도서관,969,33239,36.6180108,127.4833992,72584,70686,15561,29332,39501,29976,43160,51089,41254,20740,9833,507,7,3,1,0,1,5
862,청주신율봉어린이도서관,990,21662,36.6313791,127.4465336,75014,75325,23476,31366,43603,43624,51185,52672,39011,14877,4973,204,5,2,1,0,0,3
863,서충주도서관,2578,126120,37.0160894,127.8303095,5372,5861,2480,2472,4419,4578,3512,2703,2308,711,382,5,7,1,0,0,0,1
864,엄정꿈터도서관,534,4013,37.087038,127.9153478,571,570,13,50,101,96,184,354,671,331,301,9,10,1,0,0,0,1
865,충주시립도서관,7298,187086,36.9752628,127.9341222,56330,54946,13786,22822,28895,24416,34863,41359,35923,17763,9312,471,14,3,1,2,1,7
866,충주시립호암도서관,275,3312,36.9647086,127.9269225,40972,40258,10724,17949,21631,17841,25337,27754,24827,12490,6743,381,4,4,1,2,1,8
867,충주어린이청소년도서관,989,57339,36.9637127,127.9420845,36831,35509,9388,14300,14765,15536,22235,24290,22135,11445,6309,365,11,4,1,2,1,8
868,충청남도공주교육지원청공주도서관,1069,34551,36.4516425,127.1263741,12249,11728,1595,4537,5912,3353,5156,7814,9136,5545,3728,307,16,1,4,1,1,7
869,충청남도공주교육지원청유구도서관,965,33593,36.548806,126.950039,2334,2368,1274,1366,550,1159,2079,1112,236,32,0,0,11,1,0,0,1,2
870,충청남도금산교육지원청금산도서관,1169,46536,36.102101,127.4843435,10321,9715,2516,4380,3102,3728,6471,6249,4526,2799,1544,123,16,3,2,1,3,9
871,충청남도교육청남부평생교육원,2408,72289,36.196416,127.0861659,20889,20285,5259,8569,9008,8139,11755,13035,12382,6176,3766,396,4,1,0,0,0,1
872,충청남도당진교육지원청당진도서관,2265,81789,36.8953082,126.6239421,23648,25592,9146,9883,8955,14498,17096,14258,9654,4418,2362,143,10,2,0,1,2,5
873,충청남도보령교육지원청보령도서관,1663,59855,36.3426797,126.6004841,21796,22021,5578,7867,7618,8625,13544,14777,13865,8112,4186,379,15,3,1,1,1,6
874,충청남도보령교육지원청웅천도서관,1013,19128,36.232286,126.6057697,1332,1299,470,669,551,606,807,877,671,199,62,0,4,1,0,0,1,2
875,충청남도부여교육지원청부여도서관,986,41224,36.2732217,126.9217307,7241,6942,666,1696,2899,1728,2667,4415,6066,3702,2113,180,3,1,3,1,2,7
876,충청남도교육청서부평생교육원,6600,143908,36.7696828,126.4645528,28229,29044,9372,13112,12728,14463,20355,18640,13435,6162,3266,242,6,1,0,0,1,2
877,충청남도서산교육지원청해미도서관,1175,33497,36.715799,126.5433098,1778,1802,298,497,466,693,964,1347,1572,1030,773,64,8,1,0,0,0,1
878,충청남도서천교육지원청서천도서관,866,26468,36.0759462,126.6984682,5553,5305,953,1500,1432,1427,2488,3272,3577,2325,1164,56,8,1,0,1,1,3
879,충청남도아산교육지원청아산도서관,1978,37749,36.7898538,126.9914214,21707,22314,6335,12364,15213,11307,16234,15124,11402,5905,2668,239,11,2,1,1,2,6
880,충청남도예산교육지원청예산도서관,1602,12251,36.6788738,126.8337706,11119,10892,1181,2928,3362,2553,4915,7664,10590,6553,4107,386,14,1,0,1,2,4
881,충청남도교육청평생교육원,12267,137402,36.7716114,127.2045864,6336,6607,1225,2175,2039,1861,3433,4097,3937,2049,1571,255,11,1,0,0,0,1
882,충청남도교육청학생교육문화원,3421,84901,36.8094135,127.1568306,50541,50860,11677,21219,37299,25831,31250,33937,31056,14372,6770,381,9,2,0,2,0,4
883,충청남도천안교육지원청성환도서관,2392,134484,36.799988,127.1097863,66332,64136,25830,31310,35070,43348,49093,44179,23797,6665,2173,84,13,4,0,1,0,5
884,충청남도청양교육지원청청양도서관,1825,28274,36.4527731,126.8003713,4110,4138,261,415,499,742,1139,2405,4305,3187,2329,364,10,1,0,1,1,3
885,충청남도태안교육지원청태안도서관,1697,53623,36.7595101,126.2905307,9154,9364,1509,2382,2836,3143,4834,6009,6901,4838,2732,211,9,2,1,0,0,3
886,충청남도홍성교육지원청홍성도서관,2596,86646,36.5996309,126.6671312,16646,16118,2042,5636,8444,4517,7252,10651,11659,7526,5052,427,18,1,2,2,1,6
887,계룡도서관,2740,44686,36.2769043,127.2498004,15037,14355,4814,8332,4900,6649,11190,10406,7807,3512,1817,212,5,2,0,1,0,3
888,엄사도서관,1802,44986,36.287134,127.2378287,13516,13085,3450,6173,4471,5377,8170,9161,6770,2820,1546,160,9,2,0,1,0,3
889,공주기적의도서관,2897,72581,36.4727045,127.1535857,17158,15048,2986,7027,12084,6179,8483,10063,9739,5104,2889,300,10,1,1,0,1,3
890,공주시 웅진도서관,2900,33008,36.4611813,127.1109163,6736,7033,1225,2065,2889,2286,3451,4796,4794,2864,2223,212,15,1,4,1,1,7
891,진산도서관,698,14994,36.1439929,127.3696376,224,211,10,8,23,31,64,132,351,173,84,0,5,1,0,0,0,1
892,추부도서관,564,33119,36.1909049,127.4701267,2398,2442,151,1061,311,247,591,1408,2080,1376,960,62,15,1,0,0,1,2
893,금산인삼고을도서관,1172,37695,36.111343,127.4912618,10635,10054,2643,4381,3132,3775,6619,6482,4579,2923,1544,133,5,3,2,1,3,9
894,금산기적의도서관,529,36732,36.1109996,127.4906171,10635,10054,2643,4381,3132,3775,6619,6482,4579,2923,1544,133,6,3,2,1,3,9
895,논산강경도서관,1442,18904,36.159123,127.0184207,3935,3913,2515,2653,1410,2641,3851,2961,1606,668,414,76,12,1,0,0,0,1
896,논산연무도서관,1511,16699,36.1256532,127.0981019,4676,4630,285,1191,1514,833,1737,2852,3879,2629,1660,171,8,1,0,0,0,1
897,논산열린도서관,3328,124189,36.196573,127.1072256,20406,19597,4651,7389,9628,7919,10278,11866,11563,6184,3898,423,8,1,1,1,1,4
898,당진시립송악도서관,998,144611,36.9077118,126.6917473,8503,9325,1986,2543,2917,4252,5291,6060,5334,3061,1964,131,5,1,1,0,0,2
899,당진시립중앙도서관,4485,183196,36.8938871,126.6319097,27987,30006,11970,12089,10978,18085,21042,17497,11543,5207,2643,154,17,2,0,1,2,5
900,당진시립합덕도서관,987,25375,36.8117896,126.7607337,3286,3768,787,1218,1089,1115,1998,2558,2827,1353,546,52,4,1,0,0,0,1
901,죽정도서관,991,42182,36.3575898,126.608716,18314,18600,4770,6473,6250,7465,11626,12538,12456,7495,4006,333,7,3,0,0,0,3
902,보령주산도서관,1047,1401,36.199417,126.6332066,649,664,25,109,143,110,197,510,804,661,288,52,14,1,0,0,0,1
903,보령시중앙도서관,1255,33678,36.3512531,126.6008944,24438,24634,6088,8732,8396,9441,15075,16335,15502,9125,4613,387,9,3,1,0,1,5
904,홍산공공도서관,931,19712,36.2169086,126.7593472,851,715,47,119,612,140,240,441,837,484,408,23,2,1,0,0,0,1
905,서산시립도서관,2612,123514,36.7883148,126.4492367,26001,28142,7507,11125,13340,12418,17447,18941,15362,8378,4606,357,2,2,0,1,2,5
906,서산시 대산도서관,923,21509,36.9402137,126.4394947,2589,3758,640,739,920,1482,1949,2830,2271,1228,852,23,4,1,0,0,0,1
907,서산어린이도서관,1211,49072,36.7929656,126.4629783,16112,17412,6139,7230,7843,9777,12593,13144,9273,4648,2291,187,5,2,0,1,1,4
908,서천장항공공도서관,1448,38561,36.0146641,126.6915112,4584,4484,350,802,1034,985,1794,3233,5471,3687,2872,302,6,1,0,0,1,2
909,아산시 둔포도서관,1015,48212,36.9263917,127.0408979,8090,10300,3393,2798,3365,6588,6627,5171,4112,1680,915,58,8,1,0,0,0,1
910,아산시 배방도서관,1491,133075,36.7739875,127.057969,20502,21916,7048,9172,13089,15294,15159,11723,8971,4672,2191,206,14,1,0,1,2,4
911,아산시 중앙도서관,9037,387665,36.7703581,127.0057726,34252,34737,11943,20187,18551,17786,26495,22623,15137,7176,3184,238,4,1,0,2,2,5
912,아산시 탕정온샘도서관,2291,171345,36.7942254,127.0544977,8885,9166,1791,4175,7218,3989,3248,3013,2213,1050,577,51,2,1,0,0,0,1
913,아산시꿈샘어린이청소년도서관,1815,107494,36.7932965,127.0028046,30693,31119,9827,16956,19000,15361,22737,20404,14795,7140,3292,243,4,2,1,1,2,6
914,예산군립도서관,1283,34940,36.6994021,126.8408147,8566,8280,729,1740,2455,1815,3317,5483,8105,5151,3269,314,4,1,0,1,0,2
915,예산삽교도서관,772,8220,36.6922287,126.7431679,903,961,107,787,331,257,382,693,786,562,337,26,2,1,0,0,0,1
916,천안아산상생협력센터도서관,2853,176844,36.792953,127.0985429,44704,43850,17233,21227,19456,26131,32251,27219,14825,4724,1923,130,12,3,0,1,0,4
917,천안시도서관본부 도솔도서관,985,113915,36.8151122,127.1138884,71173,70125,30641,33082,33986,48477,54616,43357,22516,6761,2838,175,10,2,0,1,0,3
918,천안시도서관본부 두정도서관,6662,197900,36.8345348,127.1346045,71215,77099,30533,25929,47201,62143,50941,39661,22952,6965,2643,155,12,1,0,0,0,1
919,천안시도서관본부 신방도서관,5390,227987,36.7744089,127.130775,28767,29460,10912,15493,17173,18662,25260,23370,15594,5262,2228,119,10,1,1,0,0,2
920,천안시도서관본부 쌍용도서관,4792,148165,36.7950475,127.1157025,75381,72734,24420,33996,41081,44436,52562,51931,30937,9543,3364,88,11,3,0,1,0,4
921,천안시도서관본부 중앙도서관,4824,48273,36.8091134,127.1534079,57623,58362,11762,22878,42024,29232,35275,38897,34945,16516,7539,397,12,2,0,2,0,4
922,천안시도서관본부 청수도서관,6263,249099,36.7893915,127.1563273,43747,43236,13214,21043,20249,20672,31312,29918,22401,9320,4446,337,15,1,2,1,0,4
923,천안시도서관본부 아우내도서관,4456,22725,36.7668324,127.3032381,1866,2179,129,288,565,454,834,1707,2519,1397,737,62,6,1,1,0,1,3
924,천안시도서관본부도서관 성거도서관,1585,26186,36.8713031,127.2031783,5595,5834,978,2997,4685,1917,3559,4072,3476,1902,1032,54,6,1,0,0,0,1
925,정산도서관,1762,7051,36.4128135,126.9516982,876,985,121,361,188,284,315,416,662,436,340,64,14,1,0,0,0,1
926,태안안면도서관,0,0,36.5153184,126.3466983,1110,1086,235,353,254,377,574,912,991,537,264,8,9,1,0,0,0,1
927,태안군립중앙도서관,2773,89400,36.7573135,126.3045958,10042,10114,1553,2556,3101,3320,5167,6571,7897,5460,3157,271,4,2,1,1,1,5
928,충남도서관,12172,226941,36.6570251,126.6693165,14203,14152,5186,5984,4355,6707,8693,7472,6924,4005,2258,132,7,1,0,0,0,1
929,광천공공도서관,1386,25670,36.5048524,126.6327265,2841,2737,1066,1904,1204,1270,2433,2590,1668,603,293,5,2,1,0,1,0,2
930,전라북도교육청고창도서관,758,7805,35.4341768,126.7039417,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,12,3,1,2,2,8
931,군산교육문화회관,4220,89824,35.9706513,126.7363929,40995,40212,12470,13980,15375,19037,24584,23693,22341,14216,5714,545,10,2,1,0,0,3
932,군산교육문화회관 대야분관,726,970,35.945938,126.8114392,1511,1495,745,564,408,909,908,988,938,559,342,57,13,1,0,0,0,1
933,김제교육문화회관,4975,55463,35.806802,126.892192,17062,16208,3014,5452,5426,5126,8344,11261,11715,7801,5067,593,7,2,0,1,2,5
934,김제교육문화회관 금산분관,566,8491,35.7173435,126.9947008,914,885,33,92,139,110,278,519,1026,933,603,132,15,1,0,0,0,1
935,남원교육문화회관,7446,48722,35.4101177,127.3819549,14698,13487,3123,4970,4410,4611,7735,10939,10970,7461,4893,437,9,2,3,3,1,9
936,남원교육문화회관 운봉분관,740,8098,35.440964,127.5319153,523,485,7,33,300,202,175,159,215,164,324,113,10,1,0,0,0,1
937,전라북도교육청무주도서관,1008,7074,36.0106559,127.6604406,3536,3525,308,480,521,611,886,2209,3246,2094,1501,86,7,2,2,0,1,5
938,부안교육문화회관,1804,42337,35.7307529,126.734959,9269,8788,967,1770,1888,2125,3284,5876,7472,5864,4129,466,6,2,1,1,2,6
939,전라북도교육청순창도서관,1543,2544,35.3765243,127.1441348,4204,3946,492,635,875,809,1224,2613,3607,2868,2350,246,19,2,1,1,1,5
940,전라북도교육청완주도서관,875,23971,35.9381798,127.1641904,5963,5882,1702,3625,4216,2135,3972,3731,3289,1867,1063,33,9,1,0,0,0,1
941,익산교육문화회관,7175,29060,35.9389516,126.9606218,37638,37163,6401,10772,19409,13658,18385,24937,26894,16687,7922,666,4,3,0,1,0,4
942,익산교육문화회관 함열분관,1184,11459,36.0785196,126.9633782,3056,2780,883,1675,1422,1293,2724,2629,1594,826,400,13,9,1,0,0,0,1
943,전라북도교육청임실도서관,624,11604,35.6138232,127.2788367,2963,2909,301,782,550,618,1042,1734,2410,1710,1197,91,2,2,0,0,1,3
944,전라북도교육청장수도서관,1065,21865,35.6509392,127.5213894,2249,2178,138,373,335,362,951,1607,2264,1489,1039,83,3,1,0,1,2,4
945,전주교육문화회관,7234,114480,35.8291996,127.1375523,56103,55037,13048,21172,41097,28819,32391,36104,30722,17195,9257,925,16,3,5,3,2,13
946,정읍학생복지회관,5374,42610,35.5712741,126.8518922,20575,20027,4263,6969,6180,6413,11080,13980,13663,9625,6166,575,8,2,0,2,2,6
947,전라북도교육청진안도서관,1341,13964,35.7892158,127.4220989,2434,2368,119,277,375,434,877,1869,2351,1728,1132,124,6,1,1,1,3,6
948,명봉도서관,539,6747,35.6526825,126.9422745,766,735,74,71,116,151,230,476,664,644,372,36,8,1,0,0,0,1
949,고창군립도서관,1070,21352,35.4330116,126.7045079,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,11,3,1,2,2,8
950,고창군립성호도서관,778,22499,35.4368578,126.7015796,8408,8406,980,1636,1563,1699,3053,5380,6860,5139,3926,339,13,3,1,2,2,8
951,산들도서관,986,18524,35.9218556,126.6832049,1029,1084,739,549,493,793,1162,985,504,193,66,10,7,1,0,0,0,1
952,설림도서관,1157,34351,35.9731765,126.6841925,27946,29209,7201,11567,12348,11858,20251,21736,16962,8313,3384,180,4,1,0,2,1,4
953,군산시립도서관,5736,426845,35.9655429,126.7133498,64580,62723,17927,24440,26248,27311,41751,42390,36944,21052,8442,473,10,2,1,1,0,4
954,임피채만식도서관,693,2346,35.9873313,126.8486661,676,658,130,179,175,205,339,480,598,345,283,47,4,1,0,0,0,1
955,군산시립금강도서관,3753,107164,35.9782238,126.7418716,28864,28664,8325,9116,10204,13407,16526,16073,15763,10660,4632,494,13,2,0,0,0,2
956,늘푸른도서관,2338,150818,35.9607693,126.6990283,50802,50147,14115,19769,20766,20690,33565,33544,26788,12998,4971,312,16,2,0,2,1,5
957,김제시립도서관,5006,68173,35.7990764,126.8925556,16901,16024,3009,5473,5426,5172,8305,11278,11747,7760,5152,588,10,2,0,1,2,5
958,김제시립도서관금구분관,991,16130,35.7751195,127.0124501,680,679,59,128,104,201,219,628,801,491,484,26,8,1,0,0,0,1
959,김제시립도서관만경분관,1000,11405,35.8492989,126.8169325,933,889,174,605,298,203,704,613,544,232,210,7,5,1,0,0,0,1
960,남원시립도서관,1046,40309,35.4074038,127.3810656,15957,14741,3222,5138,4582,4742,8050,11276,11324,7530,4976,448,12,2,3,3,1,9
961,남원시어린이청소년도서관,1454,49147,35.4202403,127.3997756,12700,12088,2345,3945,3761,3792,6183,8394,7896,5110,3458,404,13,1,0,0,0,1
962,무주형설지공군립도서관,420,11332,36.0022087,127.662669,3536,3525,308,480,521,611,886,2209,3246,2094,1501,86,17,2,2,0,1,5
963,부안군립도서관,1379,24575,35.7192695,126.7324477,9439,8895,937,1928,1825,2084,3307,5720,7219,5872,4048,433,6,2,0,1,2,5
964,순창군립도서관,1481,54814,35.3736669,127.1407211,4554,4286,492,704,929,833,1299,2746,3803,3050,2457,260,14,2,1,1,1,5
965,콩쥐팥쥐도서관,4262,164393,35.8363794,127.0559983,15651,15486,3630,6270,5251,5128,8971,9209,8202,5006,2886,99,18,1,0,0,2,3
966,완주군립고산도서관,1154,10437,35.9764025,127.2055229,1329,1314,196,162,320,298,391,966,1025,726,400,6,6,1,0,0,1,2
967,완주군립삼례도서관,889,6624,35.9205239,127.0932702,2902,2895,662,761,1828,1225,1557,2112,1713,1161,730,56,6,1,0,1,0,2
968,완주군립중앙도서관,2410,46661,35.9044406,127.1619863,1201,1184,543,843,732,544,1273,825,329,85,79,0,3,1,0,1,0,2
969,완주군립 둔산영어도서관,1389,67366,35.9609226,127.1235273,6045,6781,1500,2439,2772,2583,3714,3949,3694,2202,1395,199,14,1,0,0,0,1
970,익산시 유천도서관,2202,92366,35.9285115,126.9725637,16886,16461,2923,4573,5759,5911,8305,11177,12221,8006,3870,396,2,3,0,1,0,4
971,익산시립금마도서관,543,38559,35.9931327,127.0505865,1797,1892,79,218,294,348,557,1066,1794,1436,969,126,9,1,1,0,0,2
972,익산시립모현도서관,6143,168312,35.949644,126.9360088,30505,29049,7533,12338,12415,11925,18099,20690,19694,11407,5243,350,13,1,0,0,1,2
973,익산시립부송도서관,3743,130664,35.9637159,126.9934726,38707,37609,10005,17048,19851,16659,25687,29580,18729,7382,2876,148,4,2,2,1,0,5
974,익산시립황등도서관,422,34724,36.0044937,126.9434981,2209,2157,390,718,670,637,1028,1551,1919,1382,1182,176,13,1,0,0,0,1
975,익산시립도서관 마동분관,4958,120098,35.9404844,126.9694992,37238,36912,6752,12019,23315,14632,19793,26183,24866,14608,6746,585,6,3,0,1,0,4
976,익산시립도서관(영등도서관),3977,70473,35.9628885,126.9778677,52160,51852,11475,22625,37310,20978,30168,35361,24064,11078,4823,529,10,2,2,1,1,6
977,임실군립도서관,1424,81775,35.6148118,127.2865491,2444,2358,264,743,522,571,977,1614,2123,1503,1098,86,8,2,0,0,1,3
978,임실군립오수도서관,892,15107,35.5416327,127.3294834,572,566,90,298,156,247,286,327,400,143,58,0,7,1,0,0,0,1
979,장수군립도서관,1380,35993,35.7299758,127.589825,1531,1567,325,446,314,457,883,1096,1403,892,691,47,4,1,0,0,0,1
980,아중도서관,2793,84556,35.8263322,127.1626165,43439,41654,9636,13960,23125,23263,25580,28177,23753,14065,6637,521,9,2,7,5,1,15
981,전북도청도서관,866,19205,35.8204988,127.108581,73352,70288,20347,30176,42378,34900,45145,48889,34046,16996,6631,298,8,4,1,0,1,6
982,전주시립건지도서관,1473,102936,35.8540402,127.1517495,32110,30340,6696,10991,18584,15119,18748,19996,16193,9064,3825,204,8,1,0,1,2,4
983,전주시립금암도서관,2537,89272,35.8363305,127.140112,48761,47910,12673,19937,39377,27886,30505,32605,26808,15705,8013,746,14,2,3,3,3,11
984,전주시립삼천도서관,2799,52301,35.7989491,127.121718,88023,80865,18101,33759,40927,33652,48120,59660,51788,28044,12543,1154,7,2,0,0,2,4
985,전주시립서신도서관,2594,142731,35.8310221,127.1153072,62255,60930,20259,26106,35071,33775,41887,43701,28178,12545,4907,170,15,3,1,1,0,5
986,전주시립송천도서관,3367,245137,35.8693599,127.128305,46088,44411,18289,23116,19551,23182,32709,28524,18074,6912,2341,135,12,1,0,1,0,2
987,전주시립완산도서관,6617,26110,35.8086115,127.1479852,35296,32944,5457,11571,14627,11744,17815,23256,22958,14187,7500,569,12,1,9,5,0,15
988,전주시립인후도서관,2519,95051,35.8395192,127.163398,48006,46395,10348,15831,27974,24872,28278,30447,25210,15008,6776,498,6,2,0,0,2,4
989,전주시립평화도서관,2964,122971,35.7913928,127.1348613,56077,51315,11831,20631,23878,21007,31012,38515,34362,18609,9121,939,8,2,0,0,1,3
990,전주시립효자도서관,3220,168313,35.8110721,127.1006247,54494,51676,13044,23390,31854,23046,30973,34492,25290,12848,5009,242,8,2,4,0,1,7
991,전주시립도서관 꽃심,4042,190532,35.8203428,127.1238413,73500,70016,18523,27158,36793,33875,43827,50308,39487,20866,9233,508,5,4,1,0,0,5
992,전주시립쪽구름도서관,1585,72920,35.8695925,127.0746051,13034,13252,5270,7933,6980,6527,9882,7697,4984,2235,1175,178,14,1,0,0,0,1
993,정읍시립중앙도서관,3503,170478,35.5573227,126.8670063,17777,16660,4565,7005,5868,5930,10884,12338,9327,5865,3324,337,10,1,1,2,0,4
994,정읍시립도서관신태인분관,837,23811,35.689748,126.8898982,1602,1487,343,724,806,581,918,1194,744,240,31,0,6,1,0,0,1,2
995,정읍기적의도서관,1274,64652,35.5844057,126.8607611,11712,11540,1613,2950,3391,3406,5467,7854,8954,6504,4915,535,5,2,0,0,0,2
996,전라남도교육청고흥평생교육관,3757,20220,34.6016092,127.2773529,5176,5056,402,732,702,757,1630,3343,4319,3143,2478,225,1,2,0,0,0,2
997,전라남도교육청곡성교육문화회관,1965,25913,35.2820938,127.2897788,3088,2911,336,523,559,609,1067,1895,1905,1247,938,83,5,1,0,1,2,4
998,전라남도교육청광양도서관,4134,128554,34.9478112,127.6907783,27369,30341,9215,10599,11533,14517,17224,22226,12330,5698,3607,361,9,2,0,0,0,2
999,전라남도교육청광양평생교육관,497,101603,34.9616115,127.7174134,8168,8994,4309,4698,4512,6220,7411,8273,3569,863,302,23,7,1,0,0,0,1
1000,전라남도교육청구례도서관,1940,42886,35.20543,127.4652598,4742,4335,368,1470,2189,958,1728,2911,3513,2775,2208,217,6,2,1,1,1,5
1001,전라남도교육청나주도서관,6225,264172,35.0289475,126.7165616,9719,9580,1609,3315,3575,3308,4656,7062,6690,4921,2888,278,17,1,0,1,1,3
1002,전라남도교육청남평도서관,1261,82072,35.0424278,126.8459699,4484,4224,1307,2045,2622,2180,2696,3967,2233,461,120,0,7,1,0,0,0,1
1003,전라남도교육청담양도서관,2794,56115,35.3122179,126.9845066,5159,5088,1313,2175,2731,2380,2779,5471,3763,1187,354,11,8,1,3,1,1,6
1004,전라남도교육청목포도서관,6065,273504,34.8072738,126.3761826,34694,35346,7340,12368,13851,11932,18932,22041,22529,16275,7500,408,12,1,1,0,0,2
1005,전라남도교육청무안도서관,1012,49134,34.9882342,126.4685007,4689,4752,423,771,1134,916,1366,2800,4032,3194,2568,209,0,1,0,1,2,4
1006,전라남도교육청벌교도서관,1047,60862,34.843823,127.3424611,3167,2923,174,406,451,444,718,1955,2556,2155,1806,145,14,1,1,0,0,2
1007,전라남도교육청보성도서관,2625,88939,34.7712118,127.0845846,3672,3501,201,232,359,389,705,1836,2980,2437,1878,204,8,1,0,1,1,3
1008,전라남도교육청순천만생태문화교육원,775,19467,34.9312614,127.5136308,21572,21294,5963,8177,9713,9631,12694,16729,12900,5350,1819,72,7,2,1,0,0,3
1009,전라남도교육청학생교육문화회관,9035,156751,34.77995,127.6439994,13557,15207,4297,5034,6301,6670,9101,11474,10227,6052,2911,226,7,2,0,1,0,3
1010,전라남도교육청영광도서관,2591,99202,35.2726169,126.5059604,9468,8967,1610,2398,2424,2527,3854,6177,7335,5351,3969,336,7,2,0,1,1,4
1011,전라남도교육청영암도서관,801,20283,34.7999108,126.6942573,2740,2581,265,352,352,442,701,1440,2406,1870,1124,108,6,2,1,1,1,5
1012,전라남도교육청장성도서관,3662,126746,35.3046038,126.7846352,4607,4416,682,876,880,964,1591,2775,3668,3037,2387,140,10,2,0,1,0,3
1013,전라남도교육청장흥도서관,1055,40733,34.6813674,126.9104611,5843,5551,239,1373,1024,791,1559,4270,5198,3901,3204,291,2,2,1,1,1,5
1014,전라남도교육청진도도서관,2265,87471,34.4848482,126.2647398,4044,3955,452,377,264,601,1054,1931,2598,2405,1735,208,2,2,1,1,1,5
1015,전라남도교육청함평도서관,820,61364,35.0670231,126.5189405,2449,2328,202,251,444,400,747,1536,2273,1690,1090,116,5,2,1,0,1,4
1016,전라남도교육청해남도서관,2257,72560,34.5746775,126.5948785,10272,9972,1205,2292,1975,1894,3729,6210,7908,6031,4176,444,1,2,0,1,2,5
1017,전라남도교육청화순도서관,1755,115814,35.0622258,126.9818413,17203,15895,2563,4820,5724,4060,7816,11936,11372,8173,6316,724,15,2,1,1,2,6
1018,관옥나무도서관,330,1400,34.8587897,127.5373935,376,382,121,218,271,133,257,466,93,39,6,0,4,1,0,0,0,1
1019,강진군도서관,3183,14334,34.6406268,126.7695445,5554,5320,357,601,829,905,1506,3118,4146,3376,2828,295,3,1,2,1,1,5
1020,고흥군립도서관,1043,6354,34.5275813,127.141442,3955,3800,1203,1901,1389,1516,2641,3156,3376,2273,1397,134,7,1,0,0,0,1
1021,고흥군립북부도서관,706,5915,34.7805109,127.3307445,625,648,27,11,42,27,86,204,244,280,229,36,6,1,0,0,0,1
1022,고흥군립중앙도서관,1336,17541,34.6099311,127.2890046,5265,4977,351,683,712,758,1642,3363,4376,3184,2520,239,6,2,0,1,1,4
1023,옥과공공도서관,1052,45886,35.2744208,127.1355687,1466,1659,323,459,461,450,761,963,958,524,370,20,8,1,0,0,0,1
1024,광양금호도서관,1259,27661,34.9385013,127.7225467,6629,7880,1423,2329,2541,2507,3876,5957,3702,1030,453,38,6,1,0,0,0,1
1025,광양용강도서관,1309,46147,34.9740978,127.6073397,7842,8007,2558,2901,3390,4227,4929,5388,3969,1731,822,106,8,1,0,0,0,1
1026,광양시립중마도서관,1659,63760,34.9374033,127.6905523,24964,28017,8735,9848,10606,13534,15942,20479,11684,5600,3616,386,14,2,0,0,0,2
1027,광양시립중앙도서관,3751,36320,34.9801425,127.5877565,10997,11216,6083,6604,4845,7494,10082,6897,4663,1994,784,93,7,2,0,1,2,5
1028,광양희망도서관,2132,76090,34.9735343,127.5824931,15546,16193,7921,8827,6419,9393,13187,10091,6531,2670,1030,133,11,2,1,1,2,6
1029,구례군매천도서관,1726,90103,35.2057136,127.4648613,4742,4335,368,1470,2189,958,1728,2911,3513,2775,2208,217,6,2,1,1,1,5
1030,나주시립도서관,1215,11687,34.9986864,126.7095405,3489,3487,251,483,1047,665,937,1869,2442,1769,1321,165,9,1,0,0,2,3
1031,빛가람시립도서관,1453,62462,35.021829,126.7903755,18816,18662,8476,8605,9028,11685,12903,9344,6749,3401,1596,165,7,1,0,0,0,1
1032,목포시립도서관,5774,50204,34.8034482,126.4030418,45921,44363,9578,15494,16339,15860,25830,29893,29501,19239,9540,773,9,2,2,0,0,4
1033,목포영어도서관,935,20129,34.8144159,126.4258508,39442,37753,10875,16851,17818,17010,26661,27270,20690,9612,4421,546,18,2,1,1,0,4
