city,small,name,address,size,user,latitude,longitude,Population_woman,Population_man,under10,10대,20대,30대,40대,50대,60대,70대,80대,90대,transit_count,도서시설,전시시설,공연시설,지역문화활동시설,total
경북,울릉군,울릉문화원,경상북도 울릉군 울릉읍 약수터길 48,586,"2,500",37.4868812,130.9003759,1052.0,1204.0,148.0,218.0,272.0,403.0,473.0,624.0,880.0,505.0,247.0,18.0,7.0,0.0,1.0,0.0,1.0,2.0
경북,울진군,울진문화원,경상북도 울진군 울진읍 현내항길 92-9,959,"50,610",36.9908387,129.4084682,2077.0,2092.0,290.0,355.0,310.0,536.0,675.0,1470.0,2588.0,1418.0,850.0,92.0,5.0,0.0,0.0,0.0,1.0,1.0
경북,의성군,의성문화원,경상북도 의성군 의성읍 안평의성로 1122-36(의성종합복지관 내),66,"14,260",36.3584002,128.6811367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0
경북,청도군,청도문화원,경상북도 청도군 화양읍 청화로 47,328,"3,000",35.6489105,128.7326953,2889.0,2569.0,226.0,522.0,264.0,410.0,786.0,1534.0,2528.0,2140.0,1745.0,160.0,3.0,2.0,0.0,0.0,1.0,3.0
경북,청송군,청송문화원,"경상북도 청송군 청송읍 복지타운길 77, 청송종합문화복지타운",354,"3,000",36.4298575,129.0590862,975.0,911.0,122.0,126.0,169.0,200.0,304.0,682.0,963.0,793.0,738.0,37.0,4.0,1.0,0.0,1.0,1.0,3.0
경북,칠곡군,칠곡문화원,경상북도 칠곡군 왜관읍 2번도로길 23,941,"25,358",35.9897224,128.3973882,7073.0,6858.0,1437.0,1958.0,1842.0,2416.0,4054.0,5282.0,6619.0,3665.0,2294.0,186.0,10.0,1.0,0.0,0.0,1.0,2.0
경북,포항시,포항문화원,경상북도 포항시 북구 새천년대로 909,976,"13,820",36.0533681,129.3604617,11482.0,10893.0,2903.0,3535.0,3681.0,5219.0,6214.0,7940.0,8308.0,3314.0,1055.0,35.0,15.0,0.0,0.0,0.0,1.0,1.0
경상남도,고성군,고성박물관,경상남도 고성군 고성읍 송학로 113번길 50,1248,"18,852",34.9794626,128.3207101,4975.0,4903.0,273.0,965.0,756.0,835.0,1563.0,3122.0,5312.0,3301.0,1970.0,164.0,3.0,1.0,1.0,1.0,2.0,5.0
경상남도,함안군,군북면복지회관,경상남도 함안군 군북면 함마대로 768-3,1604,"9,500",35.2640591,128.3431535,716.0,730.0,167.0,296.0,257.0,281.0,333.0,478.0,455.0,148.0,42.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0
경상남도,밀양시,기산 생활문화센터,경상남도 밀양시 상남면 상남로 1129,143.32,250,35.4566119,128.7512794,1211.0,1178.0,66.0,96.0,154.0,260.0,251.0,790.0,1636.0,824.0,568.0,17.0,5.0,0.0,0.0,0.0,1.0,1.0
경상남도,진주시,남부(문산)생활문화센터,경상남도 진주시 문산읍 월아산로1048번길 26-11,658,"9,000",35.1636181,128.1675407,2515.0,2524.0,215.0,358.0,336.0,442.0,920.0,1848.0,2693.0,1798.0,1189.0,185.0,4.0,1.0,0.0,0.0,1.0,2.0
